"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Nu_Tilde","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.336,3.9272e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16013,0,4.1569e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0444,1,0.0444,0
1.336,3.9273e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16013,0,4.1569e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04445,1,0.04445,0
1.336,3.9273e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16012,0,4.1569e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0445,1,0.0445,0
1.336,3.9274e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16012,0,4.1569e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04455,1,0.04455,0
1.336,3.9275e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16012,0,4.157e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0446,1,0.0446,0
1.336,3.9276e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16012,0,4.157e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04465,1,0.04465,0
1.336,3.9276e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16012,0,4.157e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0447,1,0.0447,0
1.336,3.9277e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16012,0,4.157e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04475,1,0.04475,0
1.336,3.9278e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16011,0,4.157e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0448,1,0.0448,0
1.336,3.9279e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16011,0,4.1571e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04485,1,0.04485,0
1.336,3.9279e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16011,0,4.1571e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0449,1,0.0449,0
1.336,3.928e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16011,0,4.1571e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04495,1,0.04495,0
1.336,3.9281e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16011,0,4.1571e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.045,1,0.045,0
1.336,3.9282e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.1601,0,4.1571e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04505,1,0.04505,0
1.336,3.9282e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.1601,0,4.1572e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0451,1,0.0451,0
1.336,3.9283e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.1601,0,4.1572e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04515,1,0.04515,0
1.336,3.9284e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.1601,0,4.1572e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0452,1,0.0452,0
1.336,3.9285e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.1601,0,4.1572e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04525,1,0.04525,0
1.336,3.9285e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.1601,0,4.1572e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0453,1,0.0453,0
1.336,3.9286e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16009,0,4.1573e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04535,1,0.04535,0
1.336,3.9287e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16009,0,4.1573e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0454,1,0.0454,0
1.336,3.9288e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16009,0,4.1573e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04545,1,0.04545,0
1.336,3.9288e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16009,0,4.1573e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0455,1,0.0455,0
1.336,3.9289e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16009,0,4.1574e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04555,1,0.04555,0
1.336,3.929e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16009,0,4.1574e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0456,1,0.0456,0
1.336,3.9291e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16008,0,4.1574e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04565,1,0.04565,0
1.336,3.9291e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16008,0,4.1574e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0457,1,0.0457,0
1.336,3.9292e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16008,0,4.1574e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04575,1,0.04575,0
1.336,3.9293e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16008,0,4.1575e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0458,1,0.0458,0
1.336,3.9294e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16008,0,4.1575e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04585,1,0.04585,0
1.336,3.9294e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16008,0,4.1575e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0459,1,0.0459,0
1.336,3.9295e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16007,0,4.1575e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04595,1,0.04595,0
1.336,3.9296e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16007,0,4.1575e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.046,1,0.046,0
1.336,3.9297e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16007,0,4.1576e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04605,1,0.04605,0
1.336,3.9297e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16007,0,4.1576e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0461,1,0.0461,0
1.336,3.9298e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16007,0,4.1576e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04615,1,0.04615,0
1.336,3.9299e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16007,0,4.1576e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0462,1,0.0462,0
1.336,3.93e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16006,0,4.1576e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04625,1,0.04625,0
1.336,3.93e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16006,0,4.1577e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0463,1,0.0463,0
1.336,3.9301e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16006,0,4.1577e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04635,1,0.04635,0
1.336,3.9302e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16006,0,4.1577e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0464,1,0.0464,0
1.336,3.9303e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16006,0,4.1577e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04645,1,0.04645,0
1.336,3.9303e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16006,0,4.1577e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0465,1,0.0465,0
1.336,3.9304e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16005,0,4.1578e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04655,1,0.04655,0
1.336,3.9305e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16005,0,4.1578e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0466,1,0.0466,0
1.336,3.9306e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16005,0,4.1578e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04665,1,0.04665,0
1.336,3.9306e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16005,0,4.1578e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0467,1,0.0467,0
1.336,3.9307e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16005,0,4.1579e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04675,1,0.04675,0
1.336,3.9308e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16005,0,4.1579e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0468,1,0.0468,0
1.336,3.9309e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16004,0,4.1579e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04685,1,0.04685,0
1.336,3.9309e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16004,0,4.1579e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0469,1,0.0469,0
1.336,3.931e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16004,0,4.1579e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04695,1,0.04695,0
1.336,3.9311e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16004,0,4.158e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.047,1,0.047,0
1.336,3.9312e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16004,0,4.158e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04705,1,0.04705,0
1.336,3.9312e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16004,0,4.158e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0471,1,0.0471,0
1.336,3.9313e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16003,0,4.158e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04715,1,0.04715,0
1.336,3.9314e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16003,0,4.158e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0472,1,0.0472,0
1.336,3.9315e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16003,0,4.1581e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04725,1,0.04725,0
1.336,3.9316e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16003,0,4.1581e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0473,1,0.0473,0
1.336,3.9316e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16003,0,4.1581e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04735,1,0.04735,0
1.336,3.9317e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16003,0,4.1581e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0474,1,0.0474,0
1.336,3.9317e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16002,0,4.1581e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04745,1,0.04745,0
1.336,3.9318e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16002,0,4.1582e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0475,1,0.0475,0
1.336,3.9318e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16002,0,4.1582e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04755,1,0.04755,0
1.336,3.9319e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16002,0,4.1582e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0476,1,0.0476,0
1.336,3.9319e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16002,0,4.1582e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04765,1,0.04765,0
1.336,3.932e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16002,0,4.1582e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0477,1,0.0477,0
1.336,3.932e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16001,0,4.1582e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04775,1,0.04775,0
1.336,3.9321e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16001,0,4.1582e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0478,1,0.0478,0
1.336,3.9321e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16001,0,4.1583e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04785,1,0.04785,0
1.336,3.9322e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16001,0,4.1583e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0479,1,0.0479,0
1.336,3.9323e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16001,0,4.1583e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04795,1,0.04795,0
1.336,3.9323e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16001,0,4.1583e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.048,1,0.048,0
1.336,3.9324e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16,0,4.1583e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04805,1,0.04805,0
1.336,3.9324e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16,0,4.1583e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0481,1,0.0481,0
1.336,3.9325e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16,0,4.1583e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04815,1,0.04815,0
1.336,3.9325e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16,0,4.1584e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0482,1,0.0482,0
1.336,3.9326e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16,0,4.1584e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04825,1,0.04825,0
1.336,3.9326e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16,0,4.1584e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0483,1,0.0483,0
1.336,3.9327e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.15999,0,4.1584e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04835,1,0.04835,0
1.336,3.9327e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.15999,0,4.1584e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0484,1,0.0484,0
1.336,3.9328e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.15999,0,4.1584e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04845,1,0.04845,0
1.336,3.9328e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.15999,0,4.1584e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0485,1,0.0485,0
1.336,3.9329e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.15999,0,4.1585e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04855,1,0.04855,0
1.336,3.9329e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.15998,0,4.1585e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0486,1,0.0486,0
1.336,3.933e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.15998,0,4.1585e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04865,1,0.04865,0
1.336,3.933e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.15998,0,4.1585e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0487,1,0.0487,0
1.336,3.9331e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.15998,0,4.1585e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04875,1,0.04875,0
1.336,3.9331e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.15998,0,4.1585e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0488,1,0.0488,0
1.336,3.9332e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.15998,0,4.1585e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04885,1,0.04885,0
1.336,3.9332e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.15997,0,4.1586e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0489,1,0.0489,0
1.336,3.9333e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.15997,0,4.1586e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04895,1,0.04895,0
1.336,3.9333e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.15997,0,4.1586e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.049,1,0.049,0
1.336,3.9334e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.15997,0,4.1586e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04905,1,0.04905,0
1.336,3.9334e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.15997,0,4.1586e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0491,1,0.0491,0
1.336,3.9335e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.15997,0,4.1586e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04915,1,0.04915,0
1.336,3.9336e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.15996,0,4.1586e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0492,1,0.0492,0
1.336,3.9336e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.15996,0,4.1587e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04925,1,0.04925,0
1.336,3.9337e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.15996,0,4.1587e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0493,1,0.0493,0
1.336,3.9337e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.15996,0,4.1587e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04935,1,0.04935,0
1.336,3.9338e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.15996,0,4.1587e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0494,1,0.0494,0
1.336,3.9338e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.15996,0,4.1587e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04945,1,0.04945,0
1.336,3.9339e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.15995,0,4.1587e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0495,1,0.0495,0
1.336,3.9339e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.15995,0,4.1587e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04955,1,0.04955,0
1.336,3.934e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.15995,0,4.1588e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0496,1,0.0496,0
1.336,3.934e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.15995,0,4.1588e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04965,1,0.04965,0
1.336,3.9341e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.15995,0,4.1588e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0497,1,0.0497,0
1.336,3.9341e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.15995,0,4.1588e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04975,1,0.04975,0
1.336,3.9342e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.15994,0,4.1588e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0498,1,0.0498,0
1.336,3.9342e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.15994,0,4.1588e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04985,1,0.04985,0
1.336,3.9343e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.15994,0,4.1588e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0499,1,0.0499,0
1.336,3.9343e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.15994,0,4.1589e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04995,1,0.04995,0
1.336,3.9344e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.15994,0,4.1589e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.05,1,0.05,0
