"Density","Energy","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Pressure_Coefficient","Temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.47602,1.8831,2.6086,1.0388,-0.31068,0,0.25925,-0.22752,0.76247,1,1.414,1.414,0.2,0
0.47601,1.883,2.6087,1.0388,-0.31068,0,0.25924,-0.22752,0.76247,1,1.416,1.416,0.2,0
0.476,1.883,2.6087,1.0388,-0.31068,0,0.25924,-0.22752,0.76247,1,1.418,1.418,0.2,0
0.47599,1.883,2.6087,1.0388,-0.31068,0,0.25923,-0.22753,0.76246,1,1.42,1.42,0.2,0
0.47599,1.883,2.6087,1.0388,-0.31068,0,0.25923,-0.22753,0.76246,1,1.422,1.422,0.2,0
0.47598,1.8829,2.6087,1.0388,-0.31069,0,0.25922,-0.22753,0.76245,1,1.424,1.424,0.2,0
0.47597,1.8829,2.6087,1.0387,-0.31069,0,0.25922,-0.22753,0.76245,1,1.426,1.426,0.2,0
0.47596,1.8829,2.6088,1.0387,-0.31069,0,0.25921,-0.22754,0.76244,1,1.428,1.428,0.2,0
0.47596,1.8829,2.6088,1.0387,-0.3107,0,0.25921,-0.22754,0.76244,1,1.43,1.43,0.2,0
0.47595,1.8828,2.6088,1.0387,-0.3107,0,0.2592,-0.22754,0.76243,1,1.432,1.432,0.2,0
0.47594,1.8828,2.6088,1.0387,-0.3107,0,0.2592,-0.22755,0.76243,1,1.434,1.434,0.2,0
0.47594,1.8828,2.6088,1.0387,-0.3107,0,0.25919,-0.22755,0.76242,1,1.436,1.436,0.2,0
0.47593,1.8828,2.6088,1.0387,-0.31071,0,0.25918,-0.22755,0.76242,1,1.438,1.438,0.2,0
0.47592,1.8827,2.6089,1.0387,-0.31071,0,0.25918,-0.22755,0.76241,1,1.44,1.44,0.2,0
0.47592,1.8827,2.6089,1.0386,-0.31071,0,0.25917,-0.22756,0.76241,1,1.442,1.442,0.2,0
0.47591,1.8827,2.6089,1.0386,-0.31072,0,0.25917,-0.22756,0.7624,1,1.444,1.444,0.2,0
0.4759,1.8827,2.6089,1.0386,-0.31072,0,0.25916,-0.22756,0.7624,1,1.446,1.446,0.2,0
0.47589,1.8826,2.6089,1.0386,-0.31072,0,0.25915,-0.22757,0.76239,1,1.448,1.448,0.2,0
0.47588,1.8826,2.6089,1.0386,-0.31072,0,0.25915,-0.22757,0.76239,1,1.45,1.45,0.2,0
0.47587,1.8826,2.6089,1.0385,-0.31073,0,0.25914,-0.22757,0.76238,1,1.452,1.452,0.2,0
0.47586,1.8825,2.609,1.0385,-0.31073,0,0.25914,-0.22758,0.76238,1,1.454,1.454,0.2,0
0.47586,1.8825,2.609,1.0385,-0.31073,0,0.25913,-0.22758,0.76237,1,1.456,1.456,0.2,0
0.47585,1.8825,2.609,1.0385,-0.31074,0,0.25912,-0.22758,0.76237,1,1.458,1.458,0.2,0
0.47584,1.8824,2.609,1.0385,-0.31074,0,0.25912,-0.22758,0.76236,1,1.46,1.46,0.2,0
0.47583,1.8824,2.609,1.0385,-0.31074,0,0.25911,-0.22759,0.76236,1,1.462,1.462,0.2,0
0.47582,1.8824,2.609,1.0384,-0.31075,0,0.2591,-0.22759,0.76235,1,1.464,1.464,0.2,0
0.47581,1.8823,2.6091,1.0384,-0.31075,0,0.2591,-0.2276,0.76234,1,1.466,1.466,0.2,0
0.4758,1.8823,2.6091,1.0384,-0.31075,0,0.25909,-0.2276,0.76234,1,1.468,1.468,0.2,0
0.4758,1.8823,2.6091,1.0384,-0.31076,0,0.25908,-0.2276,0.76233,1,1.47,1.47,0.2,0
0.47579,1.8823,2.6091,1.0384,-0.31076,0,0.25908,-0.22761,0.76233,1,1.472,1.472,0.2,0
0.47578,1.8822,2.6091,1.0383,-0.31076,0,0.25907,-0.22761,0.76232,1,1.474,1.474,0.2,0
0.47578,1.8822,2.6091,1.0383,-0.31076,0,0.25907,-0.22761,0.76232,1,1.476,1.476,0.2,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.478,1.478,0.2,0
0.47576,1.8821,2.6092,1.0383,-0.31077,0,0.25905,-0.22762,0.76231,1,1.48,1.48,0.2,0
0.47574,1.8821,2.6092,1.0383,-0.31077,0,0.25904,-0.22762,0.7623,1,1.482,1.482,0.2,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.484,1.484,0.2,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.486,1.486,0.2,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.488,1.488,0.2,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.49,1.49,0.2,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.492,1.492,0.2,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.494,1.494,0.2,0
0.4757,1.8819,2.6092,1.0382,-0.31079,0,0.25901,-0.22764,0.76228,1,1.496,1.496,0.2,0
0.47569,1.8819,2.6092,1.0381,-0.31079,0,0.25901,-0.22764,0.76228,1,1.498,1.498,0.2,0
0.47569,1.8818,2.6092,1.0381,-0.31079,0,0.25901,-0.22764,0.76228,1,1.5,1.5,0.2,0
0.4757,1.8818,2.6092,1.0381,-0.31079,0,0.25901,-0.22764,0.76229,1,1.502,1.502,0.2,0
0.47567,1.8818,2.6092,1.0381,-0.31079,0,0.259,-0.22764,0.76228,1,1.504,1.504,0.2,0
0.47565,1.8817,2.6092,1.038,-0.31078,0,0.25898,-0.22765,0.76227,1,1.506,1.506,0.2,0
0.47568,1.8818,2.6091,1.0381,-0.31076,0,0.25901,-0.22764,0.7623,1,1.508,1.508,0.2,0
0.47566,1.8817,2.6092,1.0381,-0.31075,0,0.25899,-0.22765,0.76228,1,1.51,1.51,0.2,0
0.47565,1.8817,2.6092,1.038,-0.31073,0,0.25899,-0.22765,0.76228,1,1.512,1.512,0.2,0
0.47569,1.8817,2.6089,1.0381,-0.3106,0,0.25903,-0.22763,0.76236,1,1.514,1.514,0.2,0
0.47495,1.8788,2.6092,1.0365,-0.31021,0,0.25858,-0.22785,0.76222,1,1.516,1.516,0.2,0
0.47364,1.8737,2.6103,1.0337,-0.30967,0,0.25774,-0.22827,0.76184,1,1.518,1.518,0.2,0
0.4832,1.9051,2.5806,1.0509,-0.3053,0,0.26625,-0.22402,0.77102,1,1.52,1.52,0.2,0
0.49647,1.9489,2.5401,1.0748,-0.29955,0,0.27797,-0.21816,0.78348,1,1.522,1.522,0.2,0
0.56806,2.2012,2.4208,1.1988,-0.25894,0,0.34445,-0.18492,0.82842,1,1.524,1.524,0.2,0
0.72707,2.7659,2.1827,1.4729,-0.16651,0,0.49289,-0.1107,0.92203,1,1.526,1.526,0.2,0
0.90556,3.4102,1.9632,1.772,-0.041148,0,0.66608,-0.024103,1.0184,1,1.528,1.528,0.2,0
0.9686,3.6349,1.885,1.874,0.0080442,0,0.72883,0.0072712,1.0534,1,1.53,1.53,0.2,0
0.9583,3.5951,1.8872,1.8548,0.002007,0,0.72002,0.0028654,1.0519,1,1.532,1.532,0.2,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.534,1.534,0.2,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.536,1.536,0.2,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.538,1.538,0.2,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.54,1.54,0.2,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.542,1.542,0.2,0
0.95926,3.5983,1.8858,1.8559,0.0010443,0,0.7212,0.0034591,1.0526,1,1.544,1.544,0.2,0
0.95928,3.5983,1.8857,1.8559,0.00098557,0,0.72121,0.0034646,1.0526,1,1.546,1.546,0.2,0
0.95932,3.5983,1.8858,1.8559,0.00097589,0,0.7212,0.0034585,1.0525,1,1.548,1.548,0.2,0
0.95938,3.5983,1.8857,1.856,0.00095267,0,0.72123,0.0034714,1.0525,1,1.55,1.55,0.2,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.552,1.552,0.2,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.554,1.554,0.2,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.556,1.556,0.2,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.558,1.558,0.2,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.56,1.56,0.2,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.562,1.562,0.2,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.564,1.564,0.2,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.566,1.566,0.2,0
0.95943,3.5982,1.8857,1.856,0.00088885,0,0.72122,0.0034694,1.0524,1,1.568,1.568,0.2,0
0.95943,3.5982,1.8857,1.856,0.00088018,0,0.72122,0.0034651,1.0524,1,1.57,1.57,0.2,0
0.95942,3.5981,1.8857,1.8559,0.00087152,0,0.72121,0.0034609,1.0524,1,1.572,1.572,0.2,0
0.95941,3.5981,1.8857,1.8559,0.00086285,0,0.7212,0.0034566,1.0524,1,1.574,1.574,0.2,0
0.9594,3.598,1.8857,1.8559,0.00085419,0,0.72119,0.0034523,1.0524,1,1.576,1.576,0.2,0
0.95939,3.598,1.8857,1.8559,0.00084552,0,0.72118,0.0034481,1.0524,1,1.578,1.578,0.2,0
0.95938,3.5979,1.8857,1.8558,0.00083275,0,0.72117,0.0034432,1.0524,1,1.58,1.58,0.2,0
0.95938,3.5979,1.8857,1.8558,0.00081879,0,0.72116,0.0034392,1.0524,1,1.582,1.582,0.2,0
0.95938,3.5979,1.8857,1.8558,0.00080482,0,0.72116,0.0034352,1.0524,1,1.584,1.584,0.2,0
0.95938,3.5979,1.8857,1.8558,0.00079086,0,0.72115,0.0034311,1.0524,1,1.586,1.586,0.2,0
0.95937,3.5979,1.8857,1.8558,0.00077689,0,0.72114,0.0034271,1.0524,1,1.588,1.588,0.2,0
0.95937,3.5978,1.8857,1.8558,0.00076293,0,0.72113,0.0034231,1.0523,1,1.59,1.59,0.2,0
0.95937,3.5978,1.8857,1.8558,0.00074896,0,0.72112,0.0034191,1.0523,1,1.592,1.592,0.2,0
0.95936,3.5978,1.8858,1.8558,0.000735,0,0.72112,0.0034151,1.0523,1,1.594,1.594,0.2,0
0.95936,3.5978,1.8858,1.8558,0.00072103,0,0.72111,0.0034111,1.0523,1,1.596,1.596,0.2,0
0.95936,3.5978,1.8858,1.8558,0.00070707,0,0.7211,0.003407,1.0523,1,1.598,1.598,0.2,0
0.95935,3.5978,1.8858,1.8558,0.0006931,0,0.72109,0.003403,1.0523,1,1.6,1.6,0.2,0
0.95935,3.5978,1.8858,1.8559,0.00067914,0,0.72108,0.003399,1.0523,1,1.602,1.602,0.2,0
0.95935,3.5978,1.8858,1.8559,0.00066517,0,0.72108,0.003395,1.0523,1,1.604,1.604,0.2,0
0.95934,3.5977,1.8858,1.8559,0.00065121,0,0.72107,0.003391,1.0523,1,1.606,1.606,0.2,0
0.95934,3.5977,1.8858,1.8559,0.00063724,0,0.72106,0.0033869,1.0523,1,1.608,1.608,0.2,0
0.95934,3.5977,1.8859,1.8559,0.00062334,0,0.72105,0.0033829,1.0523,1,1.61,1.61,0.2,0
0.95934,3.5977,1.8859,1.8559,0.00061158,0,0.72104,0.0033788,1.0522,1,1.612,1.612,0.2,0
0.95934,3.5977,1.8859,1.8559,0.00059982,0,0.72104,0.0033746,1.0522,1,1.614,1.614,0.2,0
0.95933,3.5977,1.8859,1.8559,0.00058806,0,0.72103,0.0033705,1.0522,1,1.616,1.616,0.2,0
0.95933,3.5976,1.8859,1.8559,0.0005763,0,0.72102,0.0033663,1.0522,1,1.618,1.618,0.2,0
0.95933,3.5976,1.8859,1.8558,0.00056854,0,0.72101,0.0033637,1.0522,1,1.62,1.62,0.2,0
0.95932,3.5976,1.8859,1.8558,0.00056224,0,0.72101,0.0033617,1.0522,1,1.622,1.622,0.2,0
0.95932,3.5976,1.8859,1.8558,0.00055594,0,0.72101,0.0033597,1.0522,1,1.624,1.624,0.2,0
0.95931,3.5976,1.8859,1.8558,0.00054964,0,0.721,0.0033577,1.0522,1,1.626,1.626,0.2,0
0.9593,3.5975,1.8859,1.8558,0.00054335,0,0.721,0.0033557,1.0522,1,1.628,1.628,0.2,0
0.9593,3.5975,1.8859,1.8558,0.00053705,0,0.72099,0.0033537,1.0522,1,1.63,1.63,0.2,0
0.95929,3.5975,1.8859,1.8558,0.00053075,0,0.72099,0.0033517,1.0522,1,1.632,1.632,0.2,0
0.95928,3.5975,1.8859,1.8558,0.00052445,0,0.72099,0.0033497,1.0522,1,1.634,1.634,0.2,0
0.95928,3.5975,1.8859,1.8558,0.00051815,0,0.72098,0.0033477,1.0522,1,1.636,1.636,0.2,0
0.95927,3.5974,1.8859,1.8557,0.00051186,0,0.72098,0.0033457,1.0522,1,1.638,1.638,0.2,0
0.95927,3.5974,1.8859,1.8557,0.00050556,0,0.72097,0.0033437,1.0522,1,1.64,1.64,0.2,0
0.95926,3.5974,1.8859,1.8557,0.00049758,0,0.72097,0.0033416,1.0522,1,1.642,1.642,0.2,0
0.95926,3.5974,1.8859,1.8557,0.00048824,0,0.72096,0.0033396,1.0522,1,1.644,1.644,0.2,0
0.95926,3.5974,1.8859,1.8557,0.0004789,0,0.72096,0.0033376,1.0522,1,1.646,1.646,0.2,0
0.95926,3.5974,1.8859,1.8557,0.00046956,0,0.72096,0.0033356,1.0522,1,1.648,1.648,0.2,0
0.95927,3.5974,1.8859,1.8557,0.00046022,0,0.72095,0.0033336,1.0522,1,1.65,1.65,0.2,0
0.95927,3.5974,1.8859,1.8557,0.00045088,0,0.72095,0.0033316,1.0522,1,1.652,1.652,0.2,0
0.95927,3.5974,1.886,1.8557,0.00044154,0,0.72094,0.0033295,1.0522,1,1.654,1.654,0.2,0
0.95927,3.5974,1.886,1.8557,0.0004322,0,0.72094,0.0033275,1.0522,1,1.656,1.656,0.2,0
0.95927,3.5973,1.886,1.8557,0.00042286,0,0.72094,0.0033255,1.0522,1,1.658,1.658,0.2,0
0.95927,3.5973,1.886,1.8557,0.00041352,0,0.72093,0.0033235,1.0522,1,1.66,1.66,0.2,0
0.95927,3.5973,1.886,1.8557,0.00040501,0,0.72093,0.003322,1.0522,1,1.662,1.662,0.2,0
0.95928,3.5974,1.886,1.8558,0.00040067,0,0.72093,0.0033234,1.0522,1,1.664,1.664,0.2,0
0.95928,3.5974,1.886,1.8558,0.00039634,0,0.72094,0.0033248,1.0522,1,1.666,1.666,0.2,0
0.95929,3.5974,1.886,1.8558,0.000392,0,0.72094,0.0033261,1.0521,1,1.668,1.668,0.2,0
0.9593,3.5974,1.886,1.8558,0.00038767,0,0.72094,0.0033275,1.0521,1,1.67,1.67,0.2,0
0.9593,3.5974,1.886,1.8558,0.00038282,0,0.72094,0.0033283,1.0521,1,1.672,1.672,0.2,0
0.9593,3.5974,1.886,1.8558,0.00037773,0,0.72094,0.0033288,1.0521,1,1.674,1.674,0.2,0
0.9593,3.5974,1.886,1.8558,0.00037264,0,0.72094,0.0033293,1.0521,1,1.676,1.676,0.2,0
0.9593,3.5974,1.886,1.8558,0.00036755,0,0.72095,0.0033298,1.0521,1,1.678,1.678,0.2,0
0.9593,3.5974,1.886,1.8558,0.00036246,0,0.72095,0.0033304,1.0521,1,1.68,1.68,0.2,0
0.9593,3.5974,1.886,1.8558,0.00035737,0,0.72095,0.0033309,1.0522,1,1.682,1.682,0.2,0
0.9593,3.5974,1.886,1.8558,0.00035228,0,0.72095,0.0033314,1.0522,1,1.684,1.684,0.2,0
0.9593,3.5974,1.886,1.8558,0.00034719,0,0.72095,0.0033319,1.0522,1,1.686,1.686,0.2,0
0.9593,3.5974,1.886,1.8558,0.00034209,0,0.72095,0.0033324,1.0522,1,1.688,1.688,0.2,0
0.9593,3.5974,1.886,1.8558,0.000337,0,0.72095,0.003333,1.0522,1,1.69,1.69,0.2,0
0.9593,3.5974,1.886,1.8558,0.00033163,0,0.72095,0.0033333,1.0522,1,1.692,1.692,0.2,0
0.9593,3.5974,1.886,1.8558,0.0003258,0,0.72095,0.0033335,1.0522,1,1.694,1.694,0.2,0
0.95931,3.5974,1.886,1.8558,0.00031998,0,0.72095,0.0033336,1.0521,1,1.696,1.696,0.2,0
0.95931,3.5974,1.886,1.8558,0.00031416,0,0.72095,0.0033337,1.0521,1,1.698,1.698,0.2,0
0.95932,3.5975,1.886,1.8558,0.00030834,0,0.72095,0.0033339,1.0521,1,1.7,1.7,0.2,0
0.95932,3.5975,1.886,1.8558,0.00030252,0,0.72095,0.003334,1.0521,1,1.702,1.702,0.2,0
0.95932,3.5975,1.886,1.8558,0.0002967,0,0.72095,0.0033341,1.0521,1,1.704,1.704,0.2,0
0.95933,3.5975,1.886,1.8558,0.00029088,0,0.72095,0.0033343,1.0521,1,1.706,1.706,0.2,0
0.95933,3.5975,1.886,1.8558,0.00028505,0,0.72095,0.0033344,1.0521,1,1.708,1.708,0.2,0
0.95933,3.5975,1.886,1.8559,0.00027923,0,0.72095,0.0033345,1.0521,1,1.71,1.71,0.2,0
0.95934,3.5975,1.886,1.8559,0.00027341,0,0.72096,0.0033347,1.0521,1,1.712,1.712,0.2,0
0.95934,3.5975,1.886,1.8559,0.00026759,0,0.72096,0.0033348,1.0521,1,1.714,1.714,0.2,0
0.95934,3.5975,1.886,1.8559,0.00026177,0,0.72096,0.0033349,1.0521,1,1.716,1.716,0.2,0
0.95935,3.5975,1.886,1.8559,0.00025595,0,0.72096,0.0033351,1.0521,1,1.718,1.718,0.2,0
0.95935,3.5975,1.886,1.8559,0.00025013,0,0.72096,0.0033352,1.0521,1,1.72,1.72,0.2,0
0.95935,3.5975,1.886,1.8559,0.0002443,0,0.72096,0.0033353,1.0521,1,1.722,1.722,0.2,0
0.95936,3.5975,1.886,1.8559,0.00023848,0,0.72096,0.0033355,1.0521,1,1.724,1.724,0.2,0
0.95936,3.5975,1.886,1.8559,0.00023266,0,0.72096,0.0033356,1.0521,1,1.726,1.726,0.2,0
0.95937,3.5976,1.886,1.8559,0.00022684,0,0.72096,0.0033357,1.0521,1,1.728,1.728,0.2,0
0.95937,3.5976,1.886,1.8559,0.00022102,0,0.72096,0.0033359,1.0521,1,1.73,1.73,0.2,0
0.95937,3.5976,1.886,1.8559,0.0002152,0,0.72096,0.003336,1.0521,1,1.732,1.732,0.2,0
0.95938,3.5976,1.886,1.8559,0.00020938,0,0.72096,0.0033361,1.0521,1,1.734,1.734,0.2,0
0.95938,3.5976,1.886,1.8559,0.00020356,0,0.72096,0.0033363,1.0521,1,1.736,1.736,0.2,0
0.95938,3.5976,1.886,1.856,0.00019773,0,0.72096,0.0033364,1.0521,1,1.738,1.738,0.2,0
0.95939,3.5976,1.886,1.856,0.00019191,0,0.72096,0.0033365,1.0521,1,1.74,1.74,0.2,0
0.95939,3.5976,1.886,1.856,0.00018609,0,0.72096,0.0033367,1.0521,1,1.742,1.742,0.2,0
0.95939,3.5976,1.886,1.856,0.00018194,0,0.72096,0.0033378,1.0521,1,1.744,1.744,0.2,0
0.95939,3.5976,1.886,1.856,0.00017813,0,0.72096,0.0033391,1.0521,1,1.746,1.746,0.2,0
0.9594,3.5976,1.886,1.856,0.00017432,0,0.72097,0.0033404,1.0521,1,1.748,1.748,0.2,0
0.9594,3.5976,1.886,1.856,0.00017051,0,0.72097,0.0033417,1.0521,1,1.75,1.75,0.2,0
0.9594,3.5976,1.886,1.856,0.00016671,0,0.72097,0.003343,1.0521,1,1.752,1.752,0.2,0
0.9594,3.5976,1.886,1.856,0.0001629,0,0.72097,0.0033443,1.0521,1,1.754,1.754,0.2,0
0.9594,3.5976,1.886,1.856,0.00015909,0,0.72098,0.0033456,1.0521,1,1.756,1.756,0.2,0
0.9594,3.5976,1.886,1.856,0.00015528,0,0.72098,0.0033469,1.0521,1,1.758,1.758,0.2,0
0.95941,3.5976,1.886,1.856,0.00015148,0,0.72098,0.0033482,1.0521,1,1.76,1.76,0.2,0
0.95941,3.5976,1.886,1.856,0.00014767,0,0.72098,0.0033495,1.0521,1,1.762,1.762,0.2,0
0.95941,3.5976,1.886,1.856,0.00014386,0,0.72099,0.0033508,1.0521,1,1.764,1.764,0.2,0
0.95941,3.5977,1.886,1.856,0.00014005,0,0.72099,0.0033521,1.0521,1,1.766,1.766,0.2,0
0.95941,3.5977,1.886,1.856,0.00013624,0,0.72099,0.0033534,1.0521,1,1.768,1.768,0.2,0
0.95941,3.5977,1.886,1.856,0.00013244,0,0.721,0.0033547,1.0521,1,1.77,1.77,0.2,0
0.95941,3.5977,1.886,1.856,0.00012863,0,0.721,0.003356,1.0521,1,1.772,1.772,0.2,0
0.95942,3.5977,1.886,1.856,0.00012482,0,0.721,0.0033573,1.0521,1,1.774,1.774,0.2,0
0.95942,3.5977,1.886,1.856,0.00012101,0,0.721,0.0033586,1.0521,1,1.776,1.776,0.2,0
0.95942,3.5977,1.886,1.856,0.00011721,0,0.72101,0.0033599,1.0521,1,1.778,1.778,0.2,0
0.95942,3.5977,1.886,1.856,0.0001134,0,0.72101,0.0033612,1.0521,1,1.78,1.78,0.2,0
0.95942,3.5977,1.886,1.856,0.00010959,0,0.72101,0.0033625,1.0521,1,1.782,1.782,0.2,0
0.95942,3.5977,1.886,1.856,0.00010578,0,0.72101,0.0033638,1.0521,1,1.784,1.784,0.2,0
0.95943,3.5977,1.8859,1.856,0.00010197,0,0.72102,0.0033651,1.0521,1,1.786,1.786,0.2,0
0.95943,3.5977,1.8859,1.856,9.8167e-05,0,0.72102,0.0033665,1.0521,1,1.788,1.788,0.2,0
0.95943,3.5977,1.8859,1.856,9.4359e-05,0,0.72102,0.0033678,1.0521,1,1.79,1.79,0.2,0
0.95943,3.5977,1.8859,1.856,9.0551e-05,0,0.72102,0.0033691,1.0521,1,1.792,1.792,0.2,0
0.95943,3.5977,1.8859,1.856,8.6743e-05,0,0.72103,0.0033704,1.0521,1,1.794,1.794,0.2,0
0.95943,3.5977,1.8859,1.856,8.2936e-05,0,0.72103,0.0033717,1.0521,1,1.796,1.796,0.2,0
0.95943,3.5977,1.8859,1.856,7.9128e-05,0,0.72103,0.003373,1.0521,1,1.798,1.798,0.2,0
0.95944,3.5977,1.8859,1.856,7.532e-05,0,0.72103,0.0033743,1.0521,1,1.8,1.8,0.2,0
0.95944,3.5977,1.8859,1.856,7.1512e-05,0,0.72104,0.0033756,1.0521,1,1.802,1.802,0.2,0
0.95944,3.5977,1.8859,1.856,6.7705e-05,0,0.72104,0.0033769,1.0521,1,1.804,1.804,0.2,0
0.95944,3.5977,1.8859,1.856,6.3897e-05,0,0.72104,0.0033782,1.0521,1,1.806,1.806,0.2,0
0.95944,3.5978,1.8859,1.856,6.0089e-05,0,0.72104,0.0033795,1.0521,1,1.808,1.808,0.2,0
0.95944,3.5978,1.8859,1.856,5.6281e-05,0,0.72105,0.0033808,1.0521,1,1.81,1.81,0.2,0
0.95945,3.5978,1.8859,1.856,5.2473e-05,0,0.72105,0.0033821,1.0521,1,1.812,1.812,0.2,0
0.95945,3.5978,1.8859,1.856,4.8689e-05,0,0.72105,0.0033834,1.0521,1,1.814,1.814,0.2,0
0.95945,3.5978,1.8859,1.856,4.5096e-05,0,0.72106,0.0033849,1.0521,1,1.816,1.816,0.2,0
0.95946,3.5978,1.8859,1.856,4.1503e-05,0,0.72106,0.0033864,1.0521,1,1.818,1.818,0.2,0
0.95946,3.5978,1.8859,1.856,3.791e-05,0,0.72106,0.0033878,1.0521,1,1.82,1.82,0.2,0
0.95947,3.5978,1.8859,1.856,3.4317e-05,0,0.72106,0.0033893,1.0521,1,1.822,1.822,0.2,0
0.95947,3.5978,1.8859,1.856,3.0725e-05,0,0.72107,0.0033908,1.0521,1,1.824,1.824,0.2,0
0.95948,3.5978,1.8859,1.856,2.7132e-05,0,0.72107,0.0033923,1.0521,1,1.826,1.826,0.2,0
0.95948,3.5979,1.8859,1.856,2.3539e-05,0,0.72107,0.0033937,1.0521,1,1.828,1.828,0.2,0
0.95949,3.5979,1.8859,1.856,1.9946e-05,0,0.72108,0.0033952,1.0521,1,1.83,1.83,0.2,0
0.95949,3.5979,1.8859,1.8561,1.6353e-05,0,0.72108,0.0033967,1.0521,1,1.832,1.832,0.2,0
0.9595,3.5979,1.8859,1.8561,1.2761e-05,0,0.72108,0.0033981,1.0521,1,1.834,1.834,0.2,0
0.9595,3.5979,1.8859,1.8561,9.36e-06,0,0.72109,0.0033997,1.0521,1,1.836,1.836,0.2,0
0.9595,3.5979,1.8859,1.8561,6.6735e-06,0,0.72109,0.0034016,1.0521,1,1.838,1.838,0.2,0
0.95951,3.5979,1.8859,1.8561,3.9872e-06,0,0.72109,0.0034035,1.0521,1,1.84,1.84,0.2,0
0.95951,3.5979,1.8859,1.8561,1.3009e-06,0,0.7211,0.0034053,1.0521,1,1.842,1.842,0.2,0
0.95951,3.5979,1.8859,1.8561,-1.3855e-06,0,0.7211,0.0034072,1.0521,1,1.844,1.844,0.2,0
0.95951,3.598,1.8859,1.8561,-4.0718e-06,0,0.7211,0.0034091,1.0521,1,1.846,1.846,0.2,0
0.95952,3.598,1.8858,1.8561,-6.7583e-06,0,0.72111,0.003411,1.0521,1,1.848,1.848,0.2,0
0.95952,3.598,1.8858,1.8561,-9.4446e-06,0,0.72111,0.0034128,1.0521,1,1.85,1.85,0.2,0
0.95952,3.598,1.8858,1.8561,-1.2131e-05,0,0.72112,0.0034147,1.0521,1,1.852,1.852,0.2,0
0.95953,3.598,1.8858,1.8561,-1.4817e-05,0,0.72112,0.0034166,1.0522,1,1.854,1.854,0.2,0
0.95953,3.598,1.8858,1.8561,-1.7504e-05,0,0.72112,0.0034185,1.0522,1,1.856,1.856,0.2,0
0.95953,3.598,1.8858,1.8561,-2.019e-05,0,0.72113,0.0034203,1.0522,1,1.858,1.858,0.2,0
0.95953,3.598,1.8858,1.8561,-2.2876e-05,0,0.72113,0.0034222,1.0522,1,1.86,1.86,0.2,0
0.95954,3.598,1.8858,1.8561,-2.5563e-05,0,0.72113,0.0034241,1.0522,1,1.862,1.862,0.2,0
0.95954,3.598,1.8858,1.8561,-2.8249e-05,0,0.72114,0.003426,1.0522,1,1.864,1.864,0.2,0
0.95954,3.5981,1.8858,1.8561,-3.0935e-05,0,0.72114,0.0034279,1.0522,1,1.866,1.866,0.2,0
0.95954,3.5981,1.8858,1.8561,-3.3622e-05,0,0.72115,0.0034297,1.0522,1,1.868,1.868,0.2,0
0.95955,3.5981,1.8858,1.8561,-3.6308e-05,0,0.72115,0.0034316,1.0522,1,1.87,1.87,0.2,0
0.95955,3.5981,1.8858,1.8561,-3.8994e-05,0,0.72115,0.0034335,1.0522,1,1.872,1.872,0.2,0
0.95955,3.5981,1.8858,1.8561,-4.1681e-05,0,0.72116,0.0034354,1.0522,1,1.874,1.874,0.2,0
0.95955,3.5981,1.8858,1.8561,-4.4367e-05,0,0.72116,0.0034372,1.0522,1,1.876,1.876,0.2,0
0.95956,3.5981,1.8858,1.8561,-4.7054e-05,0,0.72116,0.0034391,1.0522,1,1.878,1.878,0.2,0
0.95956,3.5981,1.8858,1.8561,-4.974e-05,0,0.72117,0.003441,1.0522,1,1.88,1.88,0.2,0
0.95956,3.5981,1.8858,1.8561,-5.2426e-05,0,0.72117,0.0034429,1.0522,1,1.882,1.882,0.2,0
0.95957,3.5981,1.8858,1.8561,-5.5113e-05,0,0.72118,0.0034447,1.0522,1,1.884,1.884,0.2,0
0.95957,3.5981,1.8858,1.8561,-5.7799e-05,0,0.72118,0.0034466,1.0522,1,1.886,1.886,0.2,0
0.95957,3.5982,1.8858,1.8561,-6.0485e-05,0,0.72118,0.0034485,1.0522,1,1.888,1.888,0.2,0
