"Density","Energy","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Pressure_Coefficient","Residual_Density","Residual_Energy","Residual_Momentum:0","Residual_Momentum:1","Residual_Momentum:2","Temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.52574,2.0665,2.5058,1.1388,-0.29614,0,0.29983,-0.20723,-2.3247e-11,-6.4451e-11,-3.4633e-11,4.7776e-13,0,0.79816,1,0.85,0.85,0.2,0
0.52524,2.0646,2.5067,1.1377,-0.29628,0,0.29944,-0.20742,-2.3884e-11,-6.6791e-11,-3.594e-11,4.138e-13,0,0.79784,1,0.852,0.852,0.2,0
0.52474,2.0628,2.5076,1.1367,-0.29642,0,0.29905,-0.20762,-2.4522e-11,-6.9137e-11,-3.7248e-11,3.4897e-13,0,0.79752,1,0.854,0.854,0.2,0
0.52395,2.0598,2.509,1.1351,-0.29672,0,0.29841,-0.20794,-2.5355e-11,-7.189e-11,-3.869e-11,2.2655e-13,0,0.79705,1,0.856,0.856,0.2,0
0.52315,2.0569,2.5103,1.1335,-0.29703,0,0.29776,-0.20826,-2.6187e-11,-7.4643e-11,-4.0132e-11,1.0413e-13,0,0.79658,1,0.858,0.858,0.2,0
0.52236,2.054,2.5116,1.1319,-0.29733,0,0.29711,-0.20859,-2.7019e-11,-7.7396e-11,-4.1574e-11,-1.8286e-14,0,0.79611,1,0.86,0.86,0.2,0
0.52156,2.051,2.5129,1.1303,-0.29764,0,0.29646,-0.20891,-2.7851e-11,-8.0148e-11,-4.3016e-11,-1.407e-13,0,0.79564,1,0.862,0.862,0.2,0
0.52116,2.0496,2.5136,1.1295,-0.29777,0,0.29615,-0.20907,-2.8318e-11,-8.1884e-11,-4.3947e-11,-1.7651e-13,0,0.79537,1,0.864,0.864,0.2,0
0.52091,2.0486,2.5142,1.129,-0.29783,0,0.29596,-0.20916,-2.8641e-11,-8.3221e-11,-4.4677e-11,-1.783e-13,0,0.79519,1,0.866,0.866,0.2,0
0.52067,2.0477,2.5147,1.1285,-0.29789,0,0.29577,-0.20926,-2.8964e-11,-8.4557e-11,-4.5407e-11,-1.8008e-13,0,0.795,1,0.868,0.868,0.2,0
0.52037,2.0466,2.5153,1.1278,-0.29797,0,0.29553,-0.20938,-2.9264e-11,-8.5679e-11,-4.6017e-11,-1.8321e-13,0,0.79479,1,0.87,0.87,0.2,0
0.51976,2.0443,2.5163,1.1266,-0.29817,0,0.29505,-0.20962,-2.9444e-11,-8.5625e-11,-4.597e-11,-1.937e-13,0,0.79444,1,0.872,0.872,0.2,0
0.51915,2.0421,2.5173,1.1254,-0.29838,0,0.29456,-0.20986,-2.9624e-11,-8.5571e-11,-4.5924e-11,-2.042e-13,0,0.79409,1,0.874,0.874,0.2,0
0.51855,2.0398,2.5183,1.1242,-0.29859,0,0.29408,-0.2101,-2.9804e-11,-8.5517e-11,-4.5878e-11,-2.147e-13,0,0.79374,1,0.876,0.876,0.2,0
0.51791,2.0375,2.5194,1.1229,-0.29878,0,0.29357,-0.21036,-2.9836e-11,-8.5722e-11,-4.6024e-11,-2.1482e-13,0,0.79335,1,0.878,0.878,0.2,0
0.51727,2.0351,2.5205,1.1216,-0.29898,0,0.29306,-0.21061,-2.9867e-11,-8.5929e-11,-4.6173e-11,-2.1484e-13,0,0.79296,1,0.88,0.88,0.2,0
0.51663,2.0327,2.5216,1.1203,-0.29918,0,0.29255,-0.21087,-2.9897e-11,-8.6136e-11,-4.6321e-11,-2.1486e-13,0,0.79257,1,0.882,0.882,0.2,0
0.51599,2.0304,2.5227,1.119,-0.29937,0,0.29204,-0.21112,-2.9928e-11,-8.6343e-11,-4.647e-11,-2.1488e-13,0,0.79218,1,0.884,0.884,0.2,0
0.51538,2.0281,2.5237,1.1177,-0.29956,0,0.29156,-0.21137,-3.0079e-11,-8.7004e-11,-4.6866e-11,-2.2932e-13,0,0.7918,1,0.886,0.886,0.2,0
0.51504,2.0268,2.5244,1.117,-0.29965,0,0.29128,-0.2115,-3.1197e-11,-9.1286e-11,-4.9235e-11,-3.5875e-13,0,0.79158,1,0.888,0.888,0.2,0
0.51469,2.0255,2.525,1.1163,-0.29974,0,0.29101,-0.21164,-3.2314e-11,-9.5568e-11,-5.1605e-11,-4.8818e-13,0,0.79136,1,0.89,0.89,0.2,0
0.51434,2.0243,2.5257,1.1156,-0.29983,0,0.29074,-0.21177,-3.3431e-11,-9.9849e-11,-5.3975e-11,-6.1761e-13,0,0.79114,1,0.892,0.892,0.2,0
0.514,2.023,2.5263,1.1149,-0.29992,0,0.29046,-0.21191,-3.4548e-11,-1.0413e-10,-5.6345e-11,-7.4703e-13,0,0.79091,1,0.894,0.894,0.2,0
0.51361,2.0215,2.527,1.1141,-0.30003,0,0.29016,-0.21206,-3.557e-11,-1.0803e-10,-5.8497e-11,-8.6537e-13,0,0.79067,1,0.896,0.896,0.2,0
0.51302,2.0194,2.528,1.1129,-0.30021,0,0.28968,-0.2123,-3.6128e-11,-1.1005e-10,-5.9585e-11,-9.2947e-13,0,0.79031,1,0.898,0.898,0.2,0
0.51243,2.0172,2.529,1.1117,-0.3004,0,0.28921,-0.21254,-3.6686e-11,-1.1207e-10,-6.0673e-11,-9.9356e-13,0,0.78995,1,0.9,0.9,0.2,0
0.51184,2.015,2.53,1.1105,-0.30058,0,0.28874,-0.21277,-3.7244e-11,-1.1409e-10,-6.1761e-11,-1.0577e-12,0,0.78959,1,0.902,0.902,0.2,0
0.51125,2.0128,2.531,1.1093,-0.30076,0,0.28827,-0.21301,-3.7802e-11,-1.1611e-10,-6.285e-11,-1.1218e-12,0,0.78923,1,0.904,0.904,0.2,0
0.5108,2.0111,2.5319,1.1084,-0.3009,0,0.2879,-0.21319,-3.8661e-11,-1.1932e-10,-6.4591e-11,-1.1747e-12,0,0.78894,1,0.906,0.906,0.2,0
0.5105,2.01,2.5324,1.1078,-0.30097,0,0.28767,-0.21331,-3.9874e-11,-1.2394e-10,-6.7102e-11,-1.2146e-12,0,0.78874,1,0.908,0.908,0.2,0
0.5102,2.0089,2.533,1.1072,-0.30104,0,0.28743,-0.21343,-4.1087e-11,-1.2855e-10,-6.9613e-11,-1.2545e-12,0,0.78855,1,0.91,0.91,0.2,0
0.5099,2.0078,2.5336,1.1066,-0.30111,0,0.2872,-0.21354,-4.23e-11,-1.3317e-10,-7.2123e-11,-1.2943e-12,0,0.78835,1,0.912,0.912,0.2,0
0.5096,2.0067,2.5342,1.106,-0.30119,0,0.28696,-0.21366,-4.3513e-11,-1.3779e-10,-7.4634e-11,-1.3342e-12,0,0.78815,1,0.914,0.914,0.2,0
0.50926,2.0054,2.5348,1.1053,-0.30127,0,0.2867,-0.21379,-4.4608e-11,-1.4194e-10,-7.6898e-11,-1.3763e-12,0,0.78793,1,0.916,0.916,0.2,0
0.50873,2.0034,2.5357,1.1042,-0.30143,0,0.28627,-0.21401,-4.509e-11,-1.4373e-10,-7.7883e-11,-1.4298e-12,0,0.7876,1,0.918,0.918,0.2,0
0.50821,2.0015,2.5366,1.1031,-0.30159,0,0.28585,-0.21422,-4.5572e-11,-1.4551e-10,-7.8869e-11,-1.4834e-12,0,0.78727,1,0.92,0.92,0.2,0
0.50768,1.9995,2.5376,1.1021,-0.30175,0,0.28543,-0.21443,-4.6054e-11,-1.4729e-10,-7.9854e-11,-1.537e-12,0,0.78694,1,0.922,0.922,0.2,0
0.50715,1.9976,2.5385,1.101,-0.3019,0,0.28501,-0.21464,-4.6536e-11,-1.4907e-10,-8.084e-11,-1.5906e-12,0,0.78661,1,0.924,0.924,0.2,0
0.50662,1.9956,2.5394,1.0999,-0.30206,0,0.28458,-0.21485,-4.7018e-11,-1.5085e-10,-8.1825e-11,-1.6441e-12,0,0.78628,1,0.926,0.926,0.2,0
0.5063,1.9944,2.54,1.0993,-0.30215,0,0.28433,-0.21498,-4.5937e-11,-1.4717e-10,-7.9876e-11,-1.6535e-12,0,0.78607,1,0.928,0.928,0.2,0
0.50598,1.9932,2.5406,1.0986,-0.30223,0,0.28408,-0.2151,-4.4781e-11,-1.4323e-10,-7.7785e-11,-1.6608e-12,0,0.78587,1,0.93,0.93,0.2,0
0.50567,1.9921,2.5412,1.098,-0.30232,0,0.28383,-0.21523,-4.3625e-11,-1.3929e-10,-7.5694e-11,-1.6681e-12,0,0.78566,1,0.932,0.932,0.2,0
0.50535,1.9909,2.5418,1.0973,-0.3024,0,0.28358,-0.21535,-4.2469e-11,-1.3535e-10,-7.3603e-11,-1.6754e-12,0,0.78546,1,0.934,0.934,0.2,0
0.50504,1.9898,2.5424,1.0967,-0.30248,0,0.28333,-0.21548,-4.1313e-11,-1.314e-10,-7.1512e-11,-1.6827e-12,0,0.78525,1,0.936,0.936,0.2,0
0.50466,1.9883,2.5431,1.0959,-0.30259,0,0.28303,-0.21563,-4.1359e-11,-1.3156e-10,-7.1627e-11,-1.7904e-12,0,0.78501,1,0.938,0.938,0.2,0
0.50419,1.9866,2.5439,1.095,-0.30273,0,0.28266,-0.21582,-4.2985e-11,-1.3709e-10,-7.4645e-11,-2.0302e-12,0,0.78472,1,0.94,0.94,0.2,0
0.50373,1.9849,2.5447,1.094,-0.30286,0,0.28229,-0.216,-4.4612e-11,-1.4263e-10,-7.7662e-11,-2.27e-12,0,0.78444,1,0.942,0.942,0.2,0
0.50327,1.9832,2.5455,1.0931,-0.303,0,0.28192,-0.21619,-4.6239e-11,-1.4817e-10,-8.068e-11,-2.5098e-12,0,0.78415,1,0.944,0.944,0.2,0
0.5028,1.9815,2.5464,1.0922,-0.30314,0,0.28154,-0.21637,-4.7865e-11,-1.537e-10,-8.3698e-11,-2.7496e-12,0,0.78386,1,0.946,0.946,0.2,0
0.50234,1.9797,2.5472,1.0912,-0.30328,0,0.28117,-0.21656,-4.9492e-11,-1.5924e-10,-8.6715e-11,-2.9894e-12,0,0.78357,1,0.948,0.948,0.2,0
0.50187,1.978,2.548,1.0903,-0.30341,0,0.2808,-0.21674,-5.1119e-11,-1.6478e-10,-8.9733e-11,-3.2292e-12,0,0.78328,1,0.95,0.95,0.2,0
0.50171,1.9774,2.5483,1.0899,-0.30345,0,0.28068,-0.2168,-5.3511e-11,-1.7284e-10,-9.4094e-11,-3.3553e-12,0,0.78317,1,0.952,0.952,0.2,0
0.50166,1.9772,2.5485,1.0898,-0.30346,0,0.28064,-0.21682,-5.6171e-11,-1.818e-10,-9.8926e-11,-3.4413e-12,0,0.78311,1,0.954,0.954,0.2,0
0.50158,1.9769,2.5487,1.0897,-0.30347,0,0.28058,-0.21685,-5.8768e-11,-1.9069e-10,-1.0373e-10,-3.5204e-12,0,0.78305,1,0.956,0.956,0.2,0
0.5014,1.9762,2.549,1.0893,-0.30352,0,0.28043,-0.21693,-6.1027e-11,-1.9924e-10,-1.084e-10,-3.5617e-12,0,0.78292,1,0.958,0.958,0.2,0
0.5012,1.9755,2.5494,1.0889,-0.30358,0,0.28027,-0.21701,-6.2971e-11,-2.0659e-10,-1.1241e-10,-3.6015e-12,0,0.78279,1,0.96,0.96,0.2,0
0.5009,1.9744,2.55,1.0883,-0.30365,0,0.28004,-0.21713,-6.3094e-11,-2.0697e-10,-1.1267e-10,-3.6331e-12,0,0.7826,1,0.962,0.962,0.2,0
0.5006,1.9732,2.5505,1.0876,-0.30373,0,0.2798,-0.21724,-6.3218e-11,-2.0735e-10,-1.1292e-10,-3.6647e-12,0,0.78241,1,0.964,0.964,0.2,0
0.5003,1.9721,2.551,1.087,-0.3038,0,0.27956,-0.21736,-6.3341e-11,-2.0773e-10,-1.1318e-10,-3.6962e-12,0,0.78221,1,0.966,0.966,0.2,0
0.5,1.971,2.5516,1.0864,-0.30388,0,0.27933,-0.21748,-6.3464e-11,-2.0811e-10,-1.1343e-10,-3.7278e-12,0,0.78202,1,0.968,0.968,0.2,0
0.4997,1.9699,2.5521,1.0858,-0.30395,0,0.27909,-0.2176,-6.3588e-11,-2.0849e-10,-1.1369e-10,-3.7593e-12,0,0.78183,1,0.97,0.97,0.2,0
0.49939,1.9687,2.5527,1.0852,-0.30403,0,0.27885,-0.21772,-6.3711e-11,-2.0887e-10,-1.1394e-10,-3.7909e-12,0,0.78164,1,0.972,0.972,0.2,0
0.49909,1.9676,2.5532,1.0845,-0.3041,0,0.27862,-0.21784,-6.3834e-11,-2.0925e-10,-1.142e-10,-3.8225e-12,0,0.78145,1,0.974,0.974,0.2,0
0.49879,1.9665,2.5538,1.0839,-0.30418,0,0.27838,-0.21795,-6.3957e-11,-2.0963e-10,-1.1445e-10,-3.854e-12,0,0.78126,1,0.976,0.976,0.2,0
0.49849,1.9653,2.5543,1.0833,-0.30425,0,0.27814,-0.21807,-6.4081e-11,-2.1001e-10,-1.147e-10,-3.8856e-12,0,0.78107,1,0.978,0.978,0.2,0
0.49838,1.9649,2.5545,1.0831,-0.30427,0,0.27806,-0.21811,-6.5363e-11,-2.1482e-10,-1.1738e-10,-4.1208e-12,0,0.78099,1,0.98,0.98,0.2,0
0.49828,1.9646,2.5547,1.0829,-0.30429,0,0.27798,-0.21815,-6.6709e-11,-2.1987e-10,-1.2019e-10,-4.3674e-12,0,0.78092,1,0.982,0.982,0.2,0
0.49819,1.9642,2.5549,1.0827,-0.30431,0,0.2779,-0.21819,-6.8056e-11,-2.2492e-10,-1.23e-10,-4.6141e-12,0,0.78085,1,0.984,0.984,0.2,0
0.49792,1.9632,2.5554,1.0821,-0.30438,0,0.27769,-0.2183,-6.8724e-11,-2.2742e-10,-1.2444e-10,-4.8452e-12,0,0.78068,1,0.986,0.986,0.2,0
0.49764,1.9622,2.5559,1.0816,-0.30446,0,0.27747,-0.21841,-6.9318e-11,-2.2964e-10,-1.2572e-10,-5.0746e-12,0,0.7805,1,0.988,0.988,0.2,0
0.49736,1.9612,2.5564,1.081,-0.30453,0,0.27725,-0.21852,-6.9912e-11,-2.3186e-10,-1.2699e-10,-5.3039e-12,0,0.78032,1,0.99,0.99,0.2,0
0.49708,1.9601,2.557,1.0804,-0.30461,0,0.27703,-0.21863,-7.0506e-11,-2.3408e-10,-1.2827e-10,-5.5333e-12,0,0.78014,1,0.992,0.992,0.2,0
0.4968,1.9591,2.5575,1.0798,-0.30469,0,0.27681,-0.21874,-7.11e-11,-2.363e-10,-1.2955e-10,-5.7627e-12,0,0.77996,1,0.994,0.994,0.2,0
0.49652,1.958,2.558,1.0793,-0.30476,0,0.27659,-0.21885,-7.1693e-11,-2.3852e-10,-1.3083e-10,-5.9921e-12,0,0.77978,1,0.996,0.996,0.2,0
0.49624,1.957,2.5585,1.0787,-0.30484,0,0.27636,-0.21896,-7.2287e-11,-2.4074e-10,-1.3211e-10,-6.2215e-12,0,0.7796,1,0.998,0.998,0.2,0
0.49596,1.9559,2.559,1.0781,-0.30491,0,0.27614,-0.21907,-7.2881e-11,-2.4296e-10,-1.3339e-10,-6.4509e-12,0,0.77942,1,1,1,0.2,0
0.49577,1.9552,2.5594,1.0777,-0.30496,0,0.27599,-0.21915,-7.2284e-11,-2.4026e-10,-1.3193e-10,-6.2287e-12,0,0.77929,1,1.002,1.002,0.2,0
0.4956,1.9546,2.5597,1.0774,-0.305,0,0.27586,-0.21921,-7.1432e-11,-2.3651e-10,-1.2989e-10,-5.91e-12,0,0.77918,1,1.004,1.004,0.2,0
0.49543,1.954,2.56,1.077,-0.30504,0,0.27573,-0.21928,-7.0581e-11,-2.3276e-10,-1.2785e-10,-5.5912e-12,0,0.77906,1,1.006,1.006,0.2,0
0.49515,1.9529,2.5606,1.0765,-0.30511,0,0.2755,-0.21939,-7.2211e-11,-2.3879e-10,-1.3119e-10,-5.7628e-12,0,0.77888,1,1.008,1.008,0.2,0
0.49483,1.9517,2.5611,1.0758,-0.30521,0,0.27525,-0.21952,-7.4595e-11,-2.478e-10,-1.3617e-10,-6.0836e-12,0,0.77868,1,1.01,1.01,0.2,0
0.49452,1.9505,2.5617,1.0751,-0.3053,0,0.275,-0.21964,-7.6979e-11,-2.568e-10,-1.4114e-10,-6.4043e-12,0,0.77848,1,1.012,1.012,0.2,0
0.4942,1.9494,2.5623,1.0745,-0.30539,0,0.27475,-0.21977,-7.9363e-11,-2.658e-10,-1.4612e-10,-6.7251e-12,0,0.77827,1,1.014,1.014,0.2,0
0.49388,1.9482,2.5629,1.0738,-0.30548,0,0.2745,-0.21989,-8.1747e-11,-2.7481e-10,-1.511e-10,-7.0458e-12,0,0.77807,1,1.016,1.016,0.2,0
0.49356,1.947,2.5634,1.0732,-0.30558,0,0.27425,-0.22002,-8.4131e-11,-2.8381e-10,-1.5608e-10,-7.3665e-12,0,0.77787,1,1.018,1.018,0.2,0
0.49325,1.9458,2.564,1.0725,-0.30567,0,0.274,-0.22014,-8.6515e-11,-2.9281e-10,-1.6106e-10,-7.6873e-12,0,0.77767,1,1.02,1.02,0.2,0
0.49293,1.9446,2.5646,1.0719,-0.30576,0,0.27375,-0.22027,-8.8899e-11,-3.0182e-10,-1.6603e-10,-8.008e-12,0,0.77747,1,1.022,1.022,0.2,0
0.49261,1.9434,2.5652,1.0712,-0.30585,0,0.2735,-0.22039,-9.1284e-11,-3.1082e-10,-1.7101e-10,-8.3287e-12,0,0.77726,1,1.024,1.024,0.2,0
0.49229,1.9423,2.5658,1.0706,-0.30595,0,0.27325,-0.22052,-9.3668e-11,-3.1983e-10,-1.7599e-10,-8.6495e-12,0,0.77706,1,1.026,1.026,0.2,0
0.49209,1.9415,2.5661,1.0701,-0.306,0,0.27309,-0.2206,-9.5317e-11,-3.2621e-10,-1.7953e-10,-9.0858e-12,0,0.77693,1,1.028,1.028,0.2,0
0.492,1.9411,2.5663,1.07,-0.30603,0,0.27301,-0.22064,-9.7669e-11,-3.348e-10,-1.843e-10,-9.3939e-12,0,0.77686,1,1.03,1.03,0.2,0
0.49183,1.9405,2.5666,1.0696,-0.30608,0,0.27288,-0.2207,-9.8238e-11,-3.3666e-10,-1.8541e-10,-9.6343e-12,0,0.77676,1,1.032,1.032,0.2,0
0.49167,1.9399,2.5669,1.0693,-0.30613,0,0.27275,-0.22077,-9.8808e-11,-3.3853e-10,-1.8652e-10,-9.8748e-12,0,0.77665,1,1.034,1.034,0.2,0
0.4915,1.9393,2.5672,1.0689,-0.30617,0,0.27263,-0.22083,-9.9377e-11,-3.404e-10,-1.8764e-10,-1.0115e-11,0,0.77654,1,1.036,1.036,0.2,0
0.49134,1.9387,2.5676,1.0686,-0.30622,0,0.2725,-0.2209,-9.9946e-11,-3.4226e-10,-1.8875e-10,-1.0356e-11,0,0.77643,1,1.038,1.038,0.2,0
0.49117,1.938,2.5679,1.0682,-0.30626,0,0.27237,-0.22096,-1.0052e-10,-3.4413e-10,-1.8986e-10,-1.0596e-11,0,0.77632,1,1.04,1.04,0.2,0
0.49101,1.9374,2.5682,1.0679,-0.30631,0,0.27224,-0.22103,-1.0108e-10,-3.46e-10,-1.9097e-10,-1.0837e-11,0,0.77621,1,1.042,1.042,0.2,0
0.49084,1.9368,2.5685,1.0676,-0.30635,0,0.27211,-0.22109,-1.0165e-10,-3.4786e-10,-1.9208e-10,-1.1077e-11,0,0.7761,1,1.044,1.044,0.2,0
0.49068,1.9362,2.5688,1.0672,-0.3064,0,0.27198,-0.22115,-1.0222e-10,-3.4973e-10,-1.932e-10,-1.1317e-11,0,0.77599,1,1.046,1.046,0.2,0
0.49051,1.9356,2.5691,1.0669,-0.30644,0,0.27185,-0.22122,-1.0279e-10,-3.516e-10,-1.9431e-10,-1.1558e-11,0,0.77588,1,1.048,1.048,0.2,0
0.49035,1.935,2.5694,1.0665,-0.30649,0,0.27172,-0.22128,-1.0336e-10,-3.5346e-10,-1.9542e-10,-1.1798e-11,0,0.77577,1,1.05,1.05,0.2,0
0.49018,1.9343,2.5697,1.0662,-0.30653,0,0.27159,-0.22135,-1.0393e-10,-3.5533e-10,-1.9653e-10,-1.2039e-11,0,0.77567,1,1.052,1.052,0.2,0
0.49002,1.9337,2.57,1.0658,-0.30658,0,0.27146,-0.22141,-1.045e-10,-3.572e-10,-1.9764e-10,-1.2279e-11,0,0.77556,1,1.054,1.054,0.2,0
0.48996,1.9335,2.5701,1.0657,-0.3066,0,0.27142,-0.22143,-1.0596e-10,-3.6213e-10,-2.0046e-10,-1.2598e-11,0,0.77552,1,1.056,1.056,0.2,0
0.48984,1.9331,2.5704,1.0655,-0.30663,0,0.27132,-0.22148,-1.0696e-10,-3.6553e-10,-2.0243e-10,-1.2835e-11,0,0.77544,1,1.058,1.058,0.2,0
0.4897,1.9325,2.5707,1.0652,-0.30667,0,0.27121,-0.22154,-1.0781e-10,-3.6847e-10,-2.0415e-10,-1.3056e-11,0,0.77534,1,1.06,1.06,0.2,0
0.48956,1.932,2.5709,1.0649,-0.30671,0,0.2711,-0.22159,-1.0867e-10,-3.7142e-10,-2.0586e-10,-1.3276e-11,0,0.77525,1,1.062,1.062,0.2,0
0.48942,1.9315,2.5712,1.0646,-0.30674,0,0.27099,-0.22165,-1.0953e-10,-3.7436e-10,-2.0758e-10,-1.3496e-11,0,0.77515,1,1.064,1.064,0.2,0
0.48928,1.931,2.5715,1.0643,-0.30678,0,0.27088,-0.2217,-1.1039e-10,-3.773e-10,-2.0929e-10,-1.3717e-11,0,0.77506,1,1.066,1.066,0.2,0
0.48914,1.9304,2.5717,1.064,-0.30682,0,0.27077,-0.22176,-1.1125e-10,-3.8024e-10,-2.11e-10,-1.3937e-11,0,0.77496,1,1.068,1.068,0.2,0
0.489,1.9299,2.572,1.0637,-0.30686,0,0.27065,-0.22182,-1.121e-10,-3.8319e-10,-2.1272e-10,-1.4158e-11,0,0.77487,1,1.07,1.07,0.2,0
0.48886,1.9294,2.5723,1.0635,-0.3069,0,0.27054,-0.22187,-1.1296e-10,-3.8613e-10,-2.1443e-10,-1.4378e-11,0,0.77477,1,1.072,1.072,0.2,0
0.48872,1.9289,2.5726,1.0632,-0.30693,0,0.27043,-0.22193,-1.1382e-10,-3.8907e-10,-2.1615e-10,-1.4598e-11,0,0.77468,1,1.074,1.074,0.2,0
0.48858,1.9283,2.5728,1.0629,-0.30697,0,0.27032,-0.22198,-1.1468e-10,-3.9201e-10,-2.1786e-10,-1.4819e-11,0,0.77458,1,1.076,1.076,0.2,0
0.48844,1.9278,2.5731,1.0626,-0.30701,0,0.27021,-0.22204,-1.1554e-10,-3.9496e-10,-2.1958e-10,-1.5039e-11,0,0.77449,1,1.078,1.078,0.2,0
0.4883,1.9273,2.5734,1.0623,-0.30705,0,0.2701,-0.22209,-1.164e-10,-3.979e-10,-2.2129e-10,-1.526e-11,0,0.77439,1,1.08,1.08,0.2,0
0.48816,1.9268,2.5737,1.062,-0.30709,0,0.26999,-0.22215,-1.1725e-10,-4.0084e-10,-2.23e-10,-1.548e-11,0,0.7743,1,1.082,1.082,0.2,0
0.4881,1.9265,2.5738,1.0619,-0.3071,0,0.26994,-0.22217,-1.1775e-10,-4.0258e-10,-2.2402e-10,-1.5567e-11,0,0.77425,1,1.084,1.084,0.2,0
0.48796,1.926,2.574,1.0616,-0.30713,0,0.26983,-0.22223,-1.1825e-10,-4.0446e-10,-2.2504e-10,-1.5292e-11,0,0.77416,1,1.086,1.086,0.2,0
0.48783,1.9255,2.5743,1.0613,-0.30717,0,0.26972,-0.22228,-1.1875e-10,-4.0634e-10,-2.2607e-10,-1.5018e-11,0,0.77406,1,1.088,1.088,0.2,0
0.48769,1.925,2.5746,1.061,-0.3072,0,0.26961,-0.22234,-1.1925e-10,-4.0822e-10,-2.2709e-10,-1.4743e-11,0,0.77397,1,1.09,1.09,0.2,0
0.48755,1.9245,2.5749,1.0608,-0.30723,0,0.26951,-0.22239,-1.1974e-10,-4.101e-10,-2.2812e-10,-1.4468e-11,0,0.77388,1,1.092,1.092,0.2,0
0.48742,1.924,2.5751,1.0605,-0.30726,0,0.2694,-0.22244,-1.2024e-10,-4.1198e-10,-2.2914e-10,-1.4194e-11,0,0.77378,1,1.094,1.094,0.2,0
0.48728,1.9235,2.5754,1.0602,-0.3073,0,0.26929,-0.2225,-1.2074e-10,-4.1386e-10,-2.3017e-10,-1.3919e-11,0,0.77369,1,1.096,1.096,0.2,0
0.48714,1.923,2.5757,1.0599,-0.30733,0,0.26918,-0.22255,-1.2124e-10,-4.1574e-10,-2.3119e-10,-1.3644e-11,0,0.7736,1,1.098,1.098,0.2,0
0.48701,1.9225,2.5759,1.0596,-0.30736,0,0.26907,-0.22261,-1.2173e-10,-4.1762e-10,-2.3222e-10,-1.3369e-11,0,0.7735,1,1.1,1.1,0.2,0
0.48687,1.922,2.5762,1.0594,-0.30739,0,0.26896,-0.22266,-1.2223e-10,-4.195e-10,-2.3325e-10,-1.3095e-11,0,0.77341,1,1.102,1.102,0.2,0
0.48674,1.9215,2.5765,1.0591,-0.30743,0,0.26886,-0.22271,-1.2273e-10,-4.2138e-10,-2.3427e-10,-1.2821e-11,0,0.77332,1,1.104,1.104,0.2,0
0.48664,1.9211,2.5767,1.0589,-0.30745,0,0.26878,-0.22275,-1.2323e-10,-4.2322e-10,-2.3527e-10,-1.2564e-11,0,0.77325,1,1.106,1.106,0.2,0
0.48655,1.9207,2.5769,1.0587,-0.30747,0,0.26871,-0.22279,-1.2372e-10,-4.2506e-10,-2.3627e-10,-1.2306e-11,0,0.77318,1,1.108,1.108,0.2,0
0.48645,1.9204,2.5771,1.0585,-0.30749,0,0.26863,-0.22283,-1.2422e-10,-4.269e-10,-2.3726e-10,-1.2048e-11,0,0.77311,1,1.11,1.11,0.2,0
0.48628,1.9198,2.5774,1.0581,-0.30752,0,0.2685,-0.22289,-1.2469e-10,-4.28e-10,-2.3808e-10,-1.27e-11,0,0.773,1,1.112,1.112,0.2,0
0.48614,1.9192,2.5777,1.0579,-0.30754,0,0.26839,-0.22295,-1.2505e-10,-4.2832e-10,-2.3855e-10,-1.3665e-11,0,0.7729,1,1.114,1.114,0.2,0
0.486,1.9187,2.5779,1.0576,-0.30756,0,0.26828,-0.22301,-1.2541e-10,-4.2863e-10,-2.3902e-10,-1.4631e-11,0,0.77281,1,1.116,1.116,0.2,0
0.48586,1.9182,2.5782,1.0573,-0.30759,0,0.26816,-0.22306,-1.2577e-10,-4.2895e-10,-2.3948e-10,-1.5597e-11,0,0.77271,1,1.118,1.118,0.2,0
0.48572,1.9176,2.5785,1.057,-0.30761,0,0.26805,-0.22312,-1.2614e-10,-4.2927e-10,-2.3995e-10,-1.6562e-11,0,0.77261,1,1.12,1.12,0.2,0
0.48558,1.9171,2.5788,1.0567,-0.30763,0,0.26794,-0.22317,-1.265e-10,-4.2958e-10,-2.4042e-10,-1.7528e-11,0,0.77252,1,1.122,1.122,0.2,0
0.48543,1.9166,2.579,1.0564,-0.30765,0,0.26783,-0.22323,-1.2686e-10,-4.299e-10,-2.4089e-10,-1.8493e-11,0,0.77242,1,1.124,1.124,0.2,0
0.48529,1.9161,2.5793,1.0561,-0.30767,0,0.26772,-0.22328,-1.2722e-10,-4.3021e-10,-2.4136e-10,-1.9459e-11,0,0.77233,1,1.126,1.126,0.2,0
0.48515,1.9155,2.5796,1.0558,-0.30769,0,0.26761,-0.22334,-1.2758e-10,-4.3053e-10,-2.4183e-10,-2.0425e-11,0,0.77223,1,1.128,1.128,0.2,0
0.48501,1.915,2.5799,1.0556,-0.30771,0,0.2675,-0.22339,-1.2794e-10,-4.3084e-10,-2.4229e-10,-2.139e-11,0,0.77214,1,1.13,1.13,0.2,0
0.48487,1.9145,2.5801,1.0553,-0.30774,0,0.26739,-0.22345,-1.283e-10,-4.3116e-10,-2.4276e-10,-2.2356e-11,0,0.77204,1,1.132,1.132,0.2,0
