"Density","Energy","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Pressure_Coefficient","Residual_Density","Residual_Energy","Residual_Momentum:0","Residual_Momentum:1","Residual_Momentum:2","Temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.8217,6.481,1.3561,2.7127,0.81665,0,1.7112,0.49848,-1.4492e-10,-4.5929e-10,-9.4917e-11,-8.3174e-11,0,1.3151,1,0.28,0.28,0.2,0
1.8216,6.4808,1.3561,2.7127,0.81663,0,1.7112,0.49846,-1.4454e-10,-4.5627e-10,-8.936e-11,-8.93e-11,0,1.3151,1,0.282,0.282,0.2,0
1.8216,6.4806,1.3561,2.7126,0.81661,0,1.7112,0.49844,-1.4415e-10,-4.5325e-10,-8.3803e-11,-9.5426e-11,0,1.3151,1,0.284,0.284,0.2,0
1.8214,6.4801,1.3561,2.7124,0.81652,0,1.711,0.49835,-1.5222e-10,-4.7321e-10,-8.2419e-11,-1.0485e-10,0,1.3151,1,0.286,0.286,0.2,0
1.8212,6.4794,1.3561,2.7121,0.81643,0,1.7108,0.49824,-1.6287e-10,-5.0017e-10,-8.2305e-11,-1.1527e-10,0,1.3151,1,0.288,0.288,0.2,0
1.821,6.4787,1.3562,2.7119,0.81633,0,1.7106,0.49814,-1.7352e-10,-5.2712e-10,-8.2192e-11,-1.257e-10,0,1.3151,1,0.29,0.29,0.2,0
1.8208,6.4779,1.3562,2.7116,0.81623,0,1.7103,0.49803,-1.8417e-10,-5.5408e-10,-8.2078e-11,-1.3612e-10,0,1.3151,1,0.292,0.292,0.2,0
1.8206,6.4772,1.3562,2.7113,0.81613,0,1.7101,0.49792,-1.9482e-10,-5.8104e-10,-8.1964e-11,-1.4654e-10,0,1.3151,1,0.294,0.294,0.2,0
1.8204,6.4765,1.3563,2.7111,0.81603,0,1.7099,0.49781,-2.0547e-10,-6.08e-10,-8.185e-11,-1.5697e-10,0,1.3151,1,0.296,0.296,0.2,0
1.8201,6.4758,1.3563,2.7108,0.81593,0,1.7097,0.49771,-2.1612e-10,-6.3496e-10,-8.1736e-11,-1.6739e-10,0,1.3151,1,0.298,0.298,0.2,0
1.8199,6.4751,1.3563,2.7106,0.81583,0,1.7095,0.4976,-2.2677e-10,-6.6191e-10,-8.1623e-11,-1.7782e-10,0,1.315,1,0.3,0.3,0.2,0
1.8197,6.4744,1.3564,2.7103,0.81573,0,1.7093,0.49749,-2.3742e-10,-6.8887e-10,-8.1509e-11,-1.8824e-10,0,1.315,1,0.302,0.302,0.2,0
1.8195,6.4737,1.3564,2.7101,0.81563,0,1.7091,0.49738,-2.4807e-10,-7.1583e-10,-8.1395e-11,-1.9867e-10,0,1.315,1,0.304,0.304,0.2,0
1.8193,6.4733,1.3565,2.71,0.81558,0,1.7089,0.49729,-2.6032e-10,-7.4761e-10,-8.2537e-11,-2.0845e-10,0,1.315,1,0.306,0.306,0.2,0
1.8192,6.473,1.3566,2.71,0.81554,0,1.7087,0.49719,-2.7302e-10,-7.822e-10,-8.5252e-11,-2.1745e-10,0,1.3149,1,0.308,0.308,0.2,0
1.819,6.4725,1.3568,2.7101,0.81541,0,1.7084,0.49706,-2.848e-10,-8.222e-10,-9.3545e-11,-2.2605e-10,0,1.3148,1,0.31,0.31,0.2,0
1.8188,6.472,1.357,2.71,0.81526,0,1.7081,0.49692,-3.0379e-10,-8.7935e-10,-1.0298e-10,-2.384e-10,0,1.3148,1,0.312,0.312,0.2,0
1.8186,6.4714,1.3571,2.71,0.81512,0,1.7078,0.49678,-3.2095e-10,-9.3294e-10,-1.1328e-10,-2.4942e-10,0,1.3147,1,0.314,0.314,0.2,0
1.8185,6.471,1.3573,2.7101,0.81497,0,1.7076,0.49664,-3.3624e-10,-9.8282e-10,-1.2447e-10,-2.5907e-10,0,1.3146,1,0.316,0.316,0.2,0
1.8183,6.4705,1.3575,2.7101,0.81483,0,1.7073,0.49649,-3.5152e-10,-1.0327e-09,-1.3565e-10,-2.6872e-10,0,1.3145,1,0.318,0.318,0.2,0
1.8181,6.47,1.3577,2.7102,0.81469,0,1.707,0.49635,-3.6681e-10,-1.0826e-09,-1.4683e-10,-2.7837e-10,0,1.3144,1,0.32,0.32,0.2,0
1.8179,6.4695,1.3579,2.7102,0.81455,0,1.7067,0.4962,-3.8209e-10,-1.1325e-09,-1.5802e-10,-2.8803e-10,0,1.3144,1,0.322,0.322,0.2,0
1.8177,6.469,1.3581,2.7103,0.8144,0,1.7064,0.49606,-3.9737e-10,-1.1823e-09,-1.692e-10,-2.9768e-10,0,1.3143,1,0.324,0.324,0.2,0
1.8175,6.4686,1.3583,2.7103,0.81426,0,1.7061,0.49591,-4.1266e-10,-1.2322e-09,-1.8038e-10,-3.0733e-10,0,1.3142,1,0.326,0.326,0.2,0
1.8173,6.4681,1.3584,2.7104,0.81412,0,1.7058,0.49577,-4.2794e-10,-1.2821e-09,-1.9157e-10,-3.1698e-10,0,1.3141,1,0.328,0.328,0.2,0
1.8171,6.4676,1.3586,2.7105,0.81397,0,1.7055,0.49562,-4.4323e-10,-1.332e-09,-2.0275e-10,-3.2663e-10,0,1.314,1,0.33,0.33,0.2,0
1.817,6.4671,1.3588,2.7105,0.81383,0,1.7052,0.49548,-4.5851e-10,-1.3819e-09,-2.1393e-10,-3.3628e-10,0,1.3139,1,0.332,0.332,0.2,0
1.8168,6.4667,1.359,2.7106,0.81369,0,1.705,0.49534,-4.7379e-10,-1.4317e-09,-2.2512e-10,-3.4593e-10,0,1.3138,1,0.334,0.334,0.2,0
1.8166,6.4662,1.3592,2.7106,0.81355,0,1.7047,0.49519,-4.8908e-10,-1.4816e-09,-2.363e-10,-3.5559e-10,0,1.3138,1,0.336,0.336,0.2,0
1.8165,6.466,1.3593,2.7106,0.81345,0,1.7046,0.49515,-5.0479e-10,-1.5277e-09,-2.4013e-10,-3.6972e-10,0,1.3137,1,0.338,0.338,0.2,0
1.8165,6.4658,1.3593,2.7106,0.81336,0,1.7045,0.49512,-5.2057e-10,-1.5733e-09,-2.4291e-10,-3.8449e-10,0,1.3137,1,0.34,0.34,0.2,0
1.8164,6.4657,1.3593,2.7106,0.81328,0,1.7045,0.49509,-5.3635e-10,-1.6189e-09,-2.4569e-10,-3.9927e-10,0,1.3137,1,0.342,0.342,0.2,0
1.8164,6.4655,1.3593,2.7106,0.81319,0,1.7044,0.49506,-5.5213e-10,-1.6645e-09,-2.4847e-10,-4.1404e-10,0,1.3137,1,0.344,0.344,0.2,0
1.8163,6.4654,1.3593,2.7105,0.8131,0,1.7043,0.49503,-5.679e-10,-1.7101e-09,-2.5125e-10,-4.2882e-10,0,1.3137,1,0.346,0.346,0.2,0
1.8163,6.4652,1.3594,2.7105,0.81302,0,1.7043,0.495,-5.8368e-10,-1.7557e-09,-2.5402e-10,-4.4359e-10,0,1.3137,1,0.348,0.348,0.2,0
1.8162,6.4651,1.3594,2.7105,0.81293,0,1.7042,0.49497,-5.9946e-10,-1.8013e-09,-2.568e-10,-4.5837e-10,0,1.3137,1,0.35,0.35,0.2,0
1.8162,6.4649,1.3594,2.7105,0.81284,0,1.7042,0.49494,-6.1524e-10,-1.8469e-09,-2.5958e-10,-4.7314e-10,0,1.3136,1,0.352,0.352,0.2,0
1.8162,6.4647,1.3594,2.7105,0.81275,0,1.7041,0.49491,-6.3101e-10,-1.8925e-09,-2.6236e-10,-4.8792e-10,0,1.3136,1,0.354,0.354,0.2,0
1.8162,6.465,1.3595,2.7107,0.81278,0,1.7041,0.49492,-6.4123e-10,-1.9208e-09,-2.6337e-10,-4.9665e-10,0,1.3136,1,0.356,0.356,0.2,0
1.8163,6.4655,1.3596,2.711,0.81289,0,1.7042,0.49493,-6.4783e-10,-1.9378e-09,-2.6324e-10,-5.0146e-10,0,1.3136,1,0.358,0.358,0.2,0
1.8164,6.466,1.3597,2.7113,0.81299,0,1.7042,0.49495,-6.5444e-10,-1.9548e-09,-2.631e-10,-5.0626e-10,0,1.3135,1,0.36,0.36,0.2,0
1.8165,6.4664,1.3598,2.7116,0.8131,0,1.7042,0.49498,-6.6345e-10,-1.9787e-09,-2.6382e-10,-5.1279e-10,0,1.3135,1,0.362,0.362,0.2,0
1.8166,6.467,1.3598,2.7118,0.81319,0,1.7044,0.49503,-6.8742e-10,-2.0452e-09,-2.6982e-10,-5.2997e-10,0,1.3135,1,0.364,0.364,0.2,0
1.8167,6.4675,1.3599,2.7121,0.81328,0,1.7045,0.49509,-7.1138e-10,-2.1118e-09,-2.7582e-10,-5.4716e-10,0,1.3135,1,0.366,0.366,0.2,0
1.8169,6.4681,1.3599,2.7123,0.81338,0,1.7046,0.49514,-7.3535e-10,-2.1783e-09,-2.8182e-10,-5.6435e-10,0,1.3135,1,0.368,0.368,0.2,0
1.817,6.4687,1.3599,2.7126,0.81347,0,1.7047,0.49521,-7.5551e-10,-2.2327e-09,-2.8574e-10,-5.7888e-10,0,1.3135,1,0.37,0.37,0.2,0
1.8172,6.4695,1.36,2.713,0.81357,0,1.7049,0.49529,-7.7055e-10,-2.2708e-09,-2.8688e-10,-5.8985e-10,0,1.3135,1,0.372,0.372,0.2,0
1.8174,6.4702,1.36,2.7133,0.81367,0,1.705,0.49537,-7.856e-10,-2.3088e-09,-2.8802e-10,-6.0082e-10,0,1.3135,1,0.374,0.374,0.2,0
1.8176,6.471,1.3601,2.7137,0.81377,0,1.7052,0.49545,-8.0064e-10,-2.3469e-09,-2.8915e-10,-6.1179e-10,0,1.3134,1,0.376,0.376,0.2,0
1.8177,6.4718,1.3601,2.7141,0.81387,0,1.7054,0.49553,-8.1569e-10,-2.385e-09,-2.9029e-10,-6.2276e-10,0,1.3134,1,0.378,0.378,0.2,0
1.8179,6.4725,1.3602,2.7144,0.81397,0,1.7055,0.49562,-8.3074e-10,-2.423e-09,-2.9143e-10,-6.3373e-10,0,1.3134,1,0.38,0.38,0.2,0
1.8181,6.4733,1.3602,2.7148,0.81407,0,1.7057,0.4957,-8.4578e-10,-2.4611e-09,-2.9257e-10,-6.447e-10,0,1.3134,1,0.382,0.382,0.2,0
1.8183,6.4741,1.3603,2.7151,0.81416,0,1.7058,0.49578,-8.6083e-10,-2.4992e-09,-2.937e-10,-6.5567e-10,0,1.3134,1,0.384,0.384,0.2,0
1.8184,6.4746,1.3603,2.7154,0.81422,0,1.706,0.49584,-8.6991e-10,-2.5234e-09,-2.9543e-10,-6.6257e-10,0,1.3134,1,0.386,0.386,0.2,0
1.8185,6.475,1.3603,2.7156,0.81426,0,1.706,0.49588,-8.7548e-10,-2.5396e-09,-2.975e-10,-6.6708e-10,0,1.3134,1,0.388,0.388,0.2,0
1.8186,6.4755,1.3604,2.7158,0.81429,0,1.7061,0.49593,-8.8104e-10,-2.5557e-09,-2.9957e-10,-6.7159e-10,0,1.3134,1,0.39,0.39,0.2,0
1.8188,6.4759,1.3604,2.716,0.81433,0,1.7062,0.49597,-8.8661e-10,-2.5718e-09,-3.0165e-10,-6.7609e-10,0,1.3134,1,0.392,0.392,0.2,0
1.8189,6.4763,1.3604,2.7163,0.81436,0,1.7063,0.49601,-8.9218e-10,-2.588e-09,-3.0372e-10,-6.806e-10,0,1.3134,1,0.394,0.394,0.2,0
1.819,6.4767,1.3604,2.7165,0.8144,0,1.7064,0.49606,-8.9775e-10,-2.6041e-09,-3.0579e-10,-6.8511e-10,0,1.3134,1,0.396,0.396,0.2,0
1.8191,6.4771,1.3605,2.7167,0.81443,0,1.7065,0.4961,-9.0331e-10,-2.6202e-09,-3.0786e-10,-6.8962e-10,0,1.3134,1,0.398,0.398,0.2,0
1.8192,6.4776,1.3605,2.7169,0.81448,0,1.7066,0.49614,-9.0838e-10,-2.6354e-09,-3.1022e-10,-6.9383e-10,0,1.3133,1,0.4,0.4,0.2,0
1.8193,6.4783,1.3606,2.7174,0.81455,0,1.7066,0.49617,-9.1234e-10,-2.6486e-09,-3.1319e-10,-6.974e-10,0,1.3133,1,0.402,0.402,0.2,0
1.8194,6.4789,1.3608,2.7178,0.81462,0,1.7067,0.4962,-9.1629e-10,-2.6617e-09,-3.1616e-10,-7.0096e-10,0,1.3132,1,0.404,0.404,0.2,0
1.8196,6.4795,1.3609,2.7182,0.81469,0,1.7067,0.49623,-9.2025e-10,-2.6748e-09,-3.1914e-10,-7.0452e-10,0,1.3132,1,0.406,0.406,0.2,0
1.8197,6.4801,1.361,2.7185,0.81474,0,1.7068,0.49626,-9.2943e-10,-2.6981e-09,-3.2068e-10,-7.0902e-10,0,1.3132,1,0.408,0.408,0.2,0
1.8198,6.4807,1.3611,2.7189,0.81479,0,1.7069,0.49629,-9.3997e-10,-2.724e-09,-3.2185e-10,-7.1376e-10,0,1.3131,1,0.41,0.41,0.2,0
1.8199,6.4812,1.3612,2.7192,0.81483,0,1.7069,0.49632,-9.5073e-10,-2.7506e-09,-3.2313e-10,-7.187e-10,0,1.3131,1,0.412,0.412,0.2,0
1.82,6.4817,1.3613,2.7196,0.81487,0,1.707,0.49634,-9.6598e-10,-2.7906e-09,-3.2664e-10,-7.277e-10,0,1.313,1,0.414,0.414,0.2,0
1.8201,6.4822,1.3614,2.7199,0.81492,0,1.707,0.49636,-9.8123e-10,-2.8306e-09,-3.3016e-10,-7.367e-10,0,1.313,1,0.416,0.416,0.2,0
1.8202,6.4827,1.3615,2.7202,0.81496,0,1.7071,0.49639,-9.9648e-10,-2.8706e-09,-3.3367e-10,-7.457e-10,0,1.313,1,0.418,0.418,0.2,0
1.8203,6.4832,1.3616,2.7205,0.815,0,1.7071,0.49641,-1.0117e-09,-2.9107e-09,-3.3718e-10,-7.547e-10,0,1.3129,1,0.42,0.42,0.2,0
1.8204,6.4837,1.3617,2.7208,0.81504,0,1.7071,0.49643,-1.027e-09,-2.9507e-09,-3.407e-10,-7.637e-10,0,1.3129,1,0.422,0.422,0.2,0
1.8205,6.4842,1.3618,2.7212,0.81508,0,1.7072,0.49645,-1.0422e-09,-2.9907e-09,-3.4421e-10,-7.727e-10,0,1.3129,1,0.424,0.424,0.2,0
1.8206,6.4846,1.3619,2.7215,0.81512,0,1.7072,0.49648,-1.0575e-09,-3.0307e-09,-3.4773e-10,-7.817e-10,0,1.3128,1,0.426,0.426,0.2,0
1.8207,6.4852,1.362,2.7218,0.81516,0,1.7073,0.4965,-1.0809e-09,-3.1035e-09,-3.6403e-10,-7.9435e-10,0,1.3128,1,0.428,0.428,0.2,0
1.8208,6.4857,1.3621,2.7222,0.8152,0,1.7073,0.49652,-1.105e-09,-3.1792e-09,-3.815e-10,-8.0732e-10,0,1.3127,1,0.43,0.43,0.2,0
1.8209,6.4862,1.3622,2.7225,0.81524,0,1.7074,0.49654,-1.1291e-09,-3.2549e-09,-3.9896e-10,-8.2029e-10,0,1.3127,1,0.432,0.432,0.2,0
1.821,6.4867,1.3623,2.7229,0.81528,0,1.7074,0.49656,-1.1532e-09,-3.3306e-09,-4.1642e-10,-8.3326e-10,0,1.3127,1,0.434,0.434,0.2,0
1.8211,6.4872,1.3624,2.7232,0.81531,0,1.7074,0.49658,-1.1773e-09,-3.4064e-09,-4.3388e-10,-8.4624e-10,0,1.3126,1,0.436,0.436,0.2,0
1.8212,6.4877,1.3625,2.7236,0.81535,0,1.7075,0.4966,-1.2014e-09,-3.4821e-09,-4.5134e-10,-8.5921e-10,0,1.3126,1,0.438,0.438,0.2,0
1.8213,6.4882,1.3627,2.7239,0.81539,0,1.7075,0.49662,-1.2256e-09,-3.5578e-09,-4.6881e-10,-8.7218e-10,0,1.3125,1,0.44,0.44,0.2,0
1.8214,6.4887,1.3628,2.7243,0.81543,0,1.7076,0.49664,-1.2497e-09,-3.6335e-09,-4.8627e-10,-8.8515e-10,0,1.3125,1,0.442,0.442,0.2,0
1.8215,6.4892,1.3629,2.7246,0.81548,0,1.7076,0.49665,-1.2644e-09,-3.6817e-09,-4.9912e-10,-8.9111e-10,0,1.3124,1,0.444,0.444,0.2,0
1.8216,6.4898,1.363,2.725,0.81555,0,1.7076,0.49666,-1.274e-09,-3.7151e-09,-5.0949e-10,-8.933e-10,0,1.3124,1,0.446,0.446,0.2,0
1.8217,6.4902,1.3631,2.7253,0.81562,0,1.7076,0.49668,-1.297e-09,-3.7776e-09,-5.0709e-10,-9.1258e-10,0,1.3123,1,0.448,0.448,0.2,0
1.8218,6.4906,1.3632,2.7256,0.81568,0,1.7077,0.4967,-1.3265e-09,-3.8532e-09,-4.9693e-10,-9.407e-10,0,1.3123,1,0.45,0.45,0.2,0
1.8219,6.4908,1.3632,2.7256,0.81568,0,1.7077,0.49673,-1.3311e-09,-3.8335e-09,-4.5604e-10,-9.5411e-10,0,1.3123,1,0.452,0.452,0.2,0
1.8219,6.491,1.3632,2.7257,0.81569,0,1.7078,0.49676,-1.3356e-09,-3.8138e-09,-4.1514e-10,-9.6753e-10,0,1.3123,1,0.454,0.454,0.2,0
1.8219,6.4912,1.3632,2.7257,0.81569,0,1.7079,0.49679,-1.3402e-09,-3.7941e-09,-3.7425e-10,-9.8094e-10,0,1.3123,1,0.456,0.456,0.2,0
1.822,6.4914,1.3632,2.7258,0.81569,0,1.7079,0.49682,-1.3447e-09,-3.7744e-09,-3.3335e-10,-9.9436e-10,0,1.3124,1,0.458,0.458,0.2,0
1.822,6.4916,1.3631,2.7258,0.8157,0,1.708,0.49685,-1.3493e-09,-3.7547e-09,-2.9245e-10,-1.0078e-09,0,1.3124,1,0.46,0.46,0.2,0
1.822,6.4918,1.3631,2.7259,0.8157,0,1.708,0.49688,-1.3538e-09,-3.735e-09,-2.5156e-10,-1.0212e-09,0,1.3124,1,0.462,0.462,0.2,0
1.8221,6.492,1.3631,2.726,0.8157,0,1.7081,0.49691,-1.3584e-09,-3.7153e-09,-2.1066e-10,-1.0346e-09,0,1.3124,1,0.464,0.464,0.2,0
1.8221,6.4921,1.3631,2.726,0.81571,0,1.7082,0.49694,-1.3629e-09,-3.6956e-09,-1.6977e-10,-1.048e-09,0,1.3124,1,0.466,0.466,0.2,0
1.8222,6.4926,1.3632,2.7263,0.81581,0,1.7082,0.49694,-1.3699e-09,-3.7353e-09,-2.2737e-10,-1.0383e-09,0,1.3124,1,0.468,0.468,0.2,0
1.8223,6.4932,1.3635,2.7268,0.81599,0,1.7081,0.49692,-1.3786e-09,-3.8165e-09,-3.5396e-10,-1.0123e-09,0,1.3123,1,0.47,0.47,0.2,0
1.8224,6.4938,1.3637,2.7273,0.81617,0,1.7081,0.4969,-1.3873e-09,-3.8977e-09,-4.8055e-10,-9.864e-10,0,1.3122,1,0.472,0.472,0.2,0
1.8225,6.4944,1.3639,2.7278,0.81635,0,1.7081,0.49688,-1.396e-09,-3.979e-09,-6.0714e-10,-9.6046e-10,0,1.3121,1,0.474,0.474,0.2,0
1.8226,6.495,1.3642,2.7283,0.81652,0,1.708,0.49686,-1.4047e-09,-4.0602e-09,-7.3373e-10,-9.3452e-10,0,1.312,1,0.476,0.476,0.2,0
1.8227,6.4956,1.3644,2.7288,0.8167,0,1.708,0.49684,-1.4134e-09,-4.1414e-09,-8.6032e-10,-9.0858e-10,0,1.3119,1,0.478,0.478,0.2,0
1.8228,6.4962,1.3646,2.7293,0.81688,0,1.7079,0.49683,-1.422e-09,-4.2226e-09,-9.8691e-10,-8.8263e-10,0,1.3118,1,0.48,0.48,0.2,0
1.8228,6.4965,1.3647,2.7295,0.81696,0,1.7079,0.49682,-1.439e-09,-4.3624e-09,-1.1491e-09,-8.5119e-10,0,1.3118,1,0.482,0.482,0.2,0
1.8226,6.4962,1.3646,2.7291,0.81687,0,1.708,0.49684,-1.4723e-09,-4.617e-09,-1.381e-09,-8.0896e-10,0,1.3119,1,0.484,0.484,0.2,0
1.8208,6.4906,1.3653,2.7278,0.81529,0,1.7059,0.49579,-1.6027e-09,-5.1913e-09,-1.3962e-09,-1.0149e-09,0,1.3116,1,0.486,0.486,0.2,0
1.8189,6.4848,1.3659,2.7263,0.81378,0,1.7039,0.49479,-1.7124e-09,-5.6543e-09,-1.3357e-09,-1.2024e-09,0,1.3114,1,0.488,0.488,0.2,0
1.8174,6.48,1.3662,2.7247,0.81261,0,1.7023,0.49402,-1.7838e-09,-5.9499e-09,-1.2444e-09,-1.325e-09,0,1.3114,1,0.49,0.49,0.2,0
1.8158,6.4752,1.3665,2.7231,0.81144,0,1.7008,0.49326,-1.8553e-09,-6.2456e-09,-1.1531e-09,-1.4476e-09,0,1.3113,1,0.492,0.492,0.2,0
1.8143,6.4704,1.3668,2.7215,0.81027,0,1.6993,0.49249,-1.9268e-09,-6.5413e-09,-1.0618e-09,-1.5702e-09,0,1.3113,1,0.494,0.494,0.2,0
1.8127,6.4655,1.3671,2.7199,0.8091,0,1.6977,0.49172,-1.9982e-09,-6.837e-09,-9.7043e-10,-1.6928e-09,0,1.3112,1,0.496,0.496,0.2,0
1.8111,6.4607,1.3675,2.7184,0.80793,0,1.6962,0.49096,-2.0697e-09,-7.1327e-09,-8.7911e-10,-1.8154e-09,0,1.3111,1,0.498,0.498,0.2,0
1.8096,6.4559,1.3678,2.7168,0.80676,0,1.6947,0.49019,-2.1412e-09,-7.4284e-09,-7.8778e-10,-1.938e-09,0,1.3111,1,0.5,0.5,0.2,0
1.808,6.4511,1.3681,2.7152,0.80559,0,1.6931,0.48943,-2.2126e-09,-7.724e-09,-6.9646e-10,-2.0606e-09,0,1.311,1,0.502,0.502,0.2,0
1.7951,6.4096,1.3752,2.7078,0.79287,0,1.6766,0.48118,-2.1252e-09,-7.3637e-09,-6.3806e-10,-1.9594e-09,0,1.3073,1,0.504,0.504,0.2,0
1.781,6.3642,1.3831,2.6998,0.77894,0,1.6586,0.47214,-2.0211e-09,-6.9346e-09,-5.8312e-10,-1.8348e-09,0,1.3033,1,0.506,0.506,0.2,0
1.7669,6.3189,1.391,2.6918,0.765,0,1.6405,0.4631,-1.917e-09,-6.5054e-09,-5.2818e-10,-1.7102e-09,0,1.2992,1,0.508,0.508,0.2,0
1.7528,6.2735,1.3989,2.6839,0.75107,0,1.6224,0.45407,-1.8129e-09,-6.0763e-09,-4.7324e-10,-1.5855e-09,0,1.2951,1,0.51,0.51,0.2,0
1.7386,6.2282,1.4068,2.6759,0.73714,0,1.6043,0.44503,-1.7088e-09,-5.6471e-09,-4.1829e-10,-1.4609e-09,0,1.291,1,0.512,0.512,0.2,0
1.7245,6.1828,1.4147,2.6679,0.72321,0,1.5863,0.43599,-1.6047e-09,-5.218e-09,-3.6335e-10,-1.3363e-09,0,1.2869,1,0.514,0.514,0.2,0
1.7104,6.1375,1.4226,2.6599,0.70928,0,1.5682,0.42695,-1.5006e-09,-4.7889e-09,-3.0841e-10,-1.2117e-09,0,1.2829,1,0.516,0.516,0.2,0
1.6963,6.0921,1.4305,2.6519,0.69535,0,1.5501,0.41792,-1.3965e-09,-4.3597e-09,-2.5347e-10,-1.087e-09,0,1.2788,1,0.518,0.518,0.2,0
1.6822,6.0468,1.4384,2.644,0.68142,0,1.532,0.40888,-1.2924e-09,-3.9306e-09,-1.9852e-10,-9.6239e-10,0,1.2747,1,0.52,0.52,0.2,0
1.6699,6.0075,1.4453,2.6371,0.66937,0,1.5164,0.40103,-1.2513e-09,-3.7818e-09,-2.3352e-10,-9.0588e-10,0,1.2712,1,0.522,0.522,0.2,0
1.6511,5.9463,1.4566,2.624,0.64999,0,1.4929,0.38931,-1.0898e-09,-3.203e-09,-1.5026e-10,-6.8305e-10,0,1.2654,1,0.524,0.524,0.2,0
1.6253,5.8617,1.4725,2.6036,0.62321,0,1.4615,0.37359,-8.9844e-10,-2.4807e-09,-1.6575e-11,-4.1336e-10,0,1.2572,1,0.526,0.526,0.2,0
1.5987,5.7743,1.4891,2.5824,0.59553,0,1.4291,0.35739,-7.0797e-10,-1.7578e-09,1.1849e-10,-1.4333e-10,0,1.2488,1,0.528,0.528,0.2,0
1.5721,5.687,1.5057,2.5611,0.56785,0,1.3967,0.34119,-5.1751e-10,-1.035e-09,2.5355e-10,1.2669e-10,0,1.2404,1,0.53,0.53,0.2,0
1.5455,5.5996,1.5223,2.5399,0.54017,0,1.3643,0.32499,-3.2704e-10,-3.1222e-10,3.8861e-10,3.9672e-10,0,1.2319,1,0.532,0.532,0.2,0
1.5189,5.5122,1.5388,2.5186,0.51249,0,1.3319,0.3088,-1.3657e-10,4.1058e-10,5.2368e-10,6.6675e-10,0,1.2235,1,0.534,0.534,0.2,0
1.4923,5.4249,1.5554,2.4973,0.48481,0,1.2995,0.2926,5.3902e-11,1.1334e-09,6.5874e-10,9.3678e-10,0,1.2151,1,0.536,0.536,0.2,0
1.4657,5.3375,1.572,2.4761,0.45713,0,1.2671,0.2764,2.4437e-10,1.8562e-09,7.938e-10,1.2068e-09,0,1.2066,1,0.538,0.538,0.2,0
1.4391,5.2501,1.5886,2.4548,0.42944,0,1.2347,0.2602,4.3484e-10,2.579e-09,9.2887e-10,1.4768e-09,0,1.1982,1,0.54,0.54,0.2,0
1.4129,5.1637,1.6054,2.4326,0.40237,0,1.2031,0.24442,5.9388e-10,3.1784e-09,1.0486e-09,1.6859e-09,0,1.1897,1,0.542,0.542,0.2,0
1.3888,5.0821,1.6238,2.4055,0.3783,0,1.1757,0.23072,5.9709e-10,3.1656e-09,1.0921e-09,1.593e-09,0,1.1807,1,0.544,0.544,0.2,0
1.3646,5.0005,1.6421,2.3785,0.35424,0,1.1483,0.21701,6.0029e-10,3.1529e-09,1.1356e-09,1.5001e-09,0,1.1717,1,0.546,0.546,0.2,0
1.3405,4.9188,1.6604,2.3515,0.33017,0,1.1209,0.2033,6.035e-10,3.1401e-09,1.1791e-09,1.4071e-09,0,1.1627,1,0.548,0.548,0.2,0
1.3172,4.8406,1.6773,2.3271,0.30654,0,1.094,0.18987,6.3785e-10,3.2504e-09,1.2461e-09,1.3849e-09,0,1.1544,1,0.55,0.55,0.2,0
1.2948,4.7659,1.6925,2.3054,0.28335,0,1.0677,0.17673,7.0448e-10,3.4883e-09,1.3373e-09,1.436e-09,0,1.1467,1,0.552,0.552,0.2,0
1.2724,4.6911,1.7078,2.2837,0.26016,0,1.0415,0.16358,7.7111e-10,3.7261e-09,1.4286e-09,1.4871e-09,0,1.1391,1,0.554,0.554,0.2,0
1.25,4.6164,1.7231,2.262,0.23697,0,1.0152,0.15044,8.3774e-10,3.964e-09,1.5199e-09,1.5382e-09,0,1.1314,1,0.556,0.556,0.2,0
1.2276,4.5417,1.7383,2.2403,0.21377,0,0.98888,0.1373,9.0438e-10,4.2018e-09,1.6111e-09,1.5893e-09,0,1.1238,1,0.558,0.558,0.2,0
1.2052,4.467,1.7536,2.2186,0.19058,0,0.96259,0.12415,9.7101e-10,4.4397e-09,1.7024e-09,1.6404e-09,0,1.1161,1,0.56,0.56,0.2,0
1.187,4.4042,1.7694,2.1938,0.17457,0,0.94337,0.11454,9.6977e-10,4.4425e-09,1.7275e-09,1.5889e-09,0,1.1087,1,0.562,0.562,0.2,0
1.1693,4.3425,1.7852,2.1687,0.15923,0,0.92483,0.10527,9.621e-10,4.423e-09,1.7463e-09,1.5277e-09,0,1.1014,1,0.564,0.564,0.2,0
1.1515,4.2808,1.8011,2.1437,0.14389,0,0.90628,0.095998,9.5443e-10,4.4035e-09,1.7651e-09,1.4665e-09,0,1.0941,1,0.566,0.566,0.2,0
1.1338,4.2191,1.8169,2.1186,0.12855,0,0.88773,0.086724,9.4677e-10,4.384e-09,1.7839e-09,1.4053e-09,0,1.0867,1,0.568,0.568,0.2,0
1.1164,4.1591,1.8313,2.0959,0.11253,0,0.86894,0.077328,9.3669e-10,4.3532e-09,1.8032e-09,1.3357e-09,0,1.0799,1,0.57,0.57,0.2,0
